date,total,Aveiro District,Azores,Beja District,Braga,Bragança District,Castelo Branco District,Coimbra District,Faro District,Lisbon,Madeira,Portalegre District,Porto District,Santarém District,Setubal,Viana do Castelo District,Vila Real District
2020-02-29,0.5355654509165578,1.017578553221237,NA,NA,1.7187855535292258,NA,NA,0.8868582666697761,1.2696136051074378,-0.22271415334104122,NA,NA,0.8125061711998763,0.37925492077340495,0.3280453099979605,NA,NA
2020-03-01,2.1595634775578088,3.6151066587878424,NA,NA,3.6341705871337084,NA,NA,3.2116042562317895,0.5974095337977579,1.6415569060912951,NA,NA,2.8375363098101944,1.9479911839724886,1.1337706327999686,NA,NA
2020-03-02,0.04246774500659929,0.2219136826223387,NA,NA,0.562547027146032,NA,NA,-0.15826415204988387,0.24994630257148667,-0.3407910536037484,NA,NA,0.09496825377660893,0.06895544014061906,-0.1832065912561709,NA,NA
2020-03-03,0.18166757586156365,-0.019915330491748345,NA,NA,1.1484524083604113,NA,NA,-0.07237689880330055,-0.8189528474406665,0.09311755549172844,NA,NA,0.7597460302128715,0.028731433391924615,-0.1860841816947495,NA,NA
2020-03-04,-0.4278232089553707,0.12044033202152571,NA,NA,0.9742380176006539,NA,NA,-0.5905954942349325,-0.9628613246787951,-0.7612600155148521,NA,NA,0.43167388080276786,-0.7316938370476802,-0.717479216018931,NA,NA
2020-03-05,-0.44119268423522606,-0.44856911059985555,NA,NA,-0.40195834292614396,NA,NA,-0.9573051148383219,-0.23195774291672058,-0.5846246525202332,NA,NA,-0.4355109819654591,-0.2815680472408612,-0.24747277771775966,NA,NA
2020-03-06,-0.7612736512294096,-0.405893402403252,NA,NA,-0.9314143684753505,NA,NA,-0.4583870257542368,-2.250463489440999,-0.5222262905927864,NA,NA,-0.3405427281888502,-1.3628276572236242,-1.102117137975604,NA,NA
2020-03-07,-1.2284188463020018,-1.4082983704879188,NA,NA,-1.1659711739116718,NA,NA,-1.4320975709879735,-0.9221503738811667,-1.1999684986047479,NA,NA,-1.2048497650850587,-1.6233259866437408,-1.5337557037623941,NA,NA
2020-03-08,-0.03538978750549941,1.2480273774828963,NA,NA,2.446787588659385,NA,NA,0.2943327218000889,-1.8329395521909022,-1.09437127072753,NA,NA,1.9291026095430361,-1.4164596662218836,-1.815759566743097,NA,NA
2020-03-09,0.5473620467517242,0.28734976852379757,NA,NA,1.456977335013166,NA,NA,-0.07913207602494193,0.5216682299882165,0.6009442241012578,NA,NA,1.0369765892173157,0.004788572231987436,0.3596988048223251,NA,NA
2020-03-10,0.424677450065993,0.08155802010906464,NA,NA,1.8433634418937448,NA,NA,0.5500644309050842,-0.27645575890482615,0.5078266686095293,NA,NA,1.5722522014127478,-0.11013716133571103,-0.03357188845008367,NA,NA
2020-03-11,0.7817210840103648,1.3959698325644554,NA,NA,2.742660073525118,NA,NA,0.5462043296355747,0.3578776605000832,0.7190211243639649,NA,NA,2.4778080758078875,-0.19824689040427984,0.3165349482436461,NA,NA
2020-03-12,3.510666920545542,3.579069394088488,NA,NA,3.870673922075725,NA,NA,3.1179968004461873,2.631063541083945,4.850752658759833,NA,NA,4.856810796676474,2.0121580518811206,3.3207393661197053,NA,NA
2020-03-13,8.799474053311842,10.210874447840686,NA,NA,9.592497404067979,NA,NA,9.382941160859884,4.744245917370151,11.401620686342874,NA,NA,11.523774066852557,5.749159821724115,8.357481830445115,NA,NA
2020-03-14,12.705720154196632,14.726912724112383,NA,NA,14.568800085378811,NA,NA,13.07802310109772,10.751478075764403,13.735319422429386,NA,NA,15.038558731877758,11.09512186151489,13.01630075050387,NA,NA
2020-03-15,14.541270466148536,17.500833756891616,NA,NA,17.71828482559431,NA,NA,16.4604368385053,11.76451801421702,14.39098221006702,NA,NA,16.71729049055519,13.402255962886436,13.115098022228402,NA,NA
2020-03-16,21.520923001955364,21.647964244530453,NA,NA,22.611860002913083,NA,NA,21.000880956765688,17.16771327473018,24.40159941282727,NA,NA,23.23652536596766,18.819088871710623,23.08978567915469,NA,NA
2020-03-17,23.766208409248716,22.76132605392629,NA,NA,24.486367916897954,NA,NA,22.99944838905416,20.018426596861794,27.14808731243382,NA,NA,25.846713431888393,20.61480345870591,25.709352175074077,NA,NA
2020-03-18,24.042248751791615,25.67465440014776,NA,NA,25.629954001494127,NA,NA,23.123936654995838,19.449420051992615,27.01945068938339,NA,NA,26.684160760645764,20.168508526684683,26.040275075510614,NA,NA
2020-03-19,29.2476932739894,29.89006602090116,NA,NA,29.88896055995613,NA,NA,28.389114786606605,24.078160481053214,33.19112867140733,NA,NA,31.163017092797144,26.91560680155498,31.414654817962578,NA,NA
2020-03-20,35.23328600075287,37.36779844601714,NA,NA,36.75437012654456,NA,NA,37.02223127586429,27.827355019625514,38.78298187490545,NA,NA,38.04006165163058,32.17824768450917,36.20488370138309,NA,NA
2020-03-21,25.223481214752947,27.20434145172824,NA,NA,28.788198124485262,NA,NA,25.190055859500724,23.928571406029373,25.800282694800966,NA,NA,28.07127283095866,23.577014241413337,25.0024241239966,NA,NA
2020-03-22,21.203201354128215,22.94625412277824,NA,NA,24.290741701575545,NA,NA,22.439733704975303,19.630252414837898,21.544714411349087,NA,NA,22.554480634299285,20.243210253503687,19.891823505081007,NA,NA
2020-03-23,31.846876556337747,32.304562755757885,NA,NA,32.62286125070562,NA,NA,31.18575815636614,27.12674795938726,35.53730707987933,NA,NA,33.62739531453562,28.609803657232135,33.41074338552327,NA,NA
2020-03-24,32.174821920555374,32.09023586570383,NA,NA,33.182488483593104,NA,NA,31.72713735941483,26.33241103568469,36.15265092596384,NA,NA,34.34877033312158,29.287865485281554,34.06587480870633,NA,NA
2020-03-25,31.831934201613205,32.670625497177646,NA,NA,33.64576250594866,NA,NA,30.94257177638705,26.829463341934808,35.675543450918596,NA,NA,34.59338553224314,28.045709848304014,33.68315528037538,NA,NA
2020-03-26,32.816556733988435,33.09358918285954,NA,NA,33.98348537518685,NA,NA,32.28588701817631,27.468530592827815,36.681597040148816,NA,NA,35.03657071653399,30.281973080642146,34.27497971390971,NA,NA
