date,total
2020-02-29,-5.654883425860715
2020-03-01,-12.074199622524997
2020-03-02,1.1738360957527614
2020-03-03,-1.6264186776301883
2020-03-04,-2.0118335265081386
2020-03-05,0.4062048614730264
2020-03-06,-5.929151668941912
2020-03-07,-6.737563312542758
2020-03-08,-10.991519735842955
2020-03-09,-1.5256670781309731
2020-03-10,-4.102829024051375
2020-03-11,-14.226765541984422
2020-03-12,-14.948818671728798
2020-03-13,-23.96608682690856
2020-03-14,-31.630404931670288
2020-03-15,-48.48710706693184
2020-03-16,-36.96864047339061
2020-03-17,-40.66126655662375
2020-03-18,-50.35980743222677
2020-03-19,-48.75817684653687
2020-03-20,-50.80279462367571
2020-03-21,-67.50916897555749
2020-03-22,-75.58688848461361
2020-03-23,-63.29679257744744
2020-03-24,-66.35132519718555
2020-03-25,-65.39098653846685
2020-03-26,-62.11895840234948
2020-03-27,-64.47142828906924
2020-03-28,-68.24001787986131
2020-03-29,-71.25536932201639
2020-03-30,-52.42121714261549
2020-03-31,-51.93505069423832
2020-04-01,-55.69964220568519
2020-04-02,-57.6531037737533
2020-04-03,-60.008772123949235
2020-04-04,-68.13206973754073
2020-04-05,-74.53059592160993
2020-04-06,-64.6657349452463
2020-04-07,-61.73034508999535
2020-04-08,-60.636470581146725
2020-04-09,-65.51492699816826
2020-04-10,-77.73385709298974
2020-04-11,-71.0002918597922
