date,total,County Carlow,County Cavan,County Clare,County Cork,County Donegal,County Dublin,County Galway,County Kerry,County Limerick,County Longford,County Louth,County Mayo,County Offaly,County Roscommon,County Sligo,County Tipperary,County Waterford,County Westmeath
2020-02-29,-11.722631321635234,-7.154992216956678,-9.05394222554996,-37.57873753085351,-8.058374899450403,-8.389694933354306,-6.950122786347283,-43.98046049500164,-13.798917596645097,-10.804621595340368,NA,-6.0443777147105004,-11.809919842498712,-9.510493989521768,NA,-16.08342976505103,-11.974014710721889,-3.8979902469546452,-15.791868078247784
2020-03-01,2.8974577931951147,-0.5047647406275768,16.657635887849736,9.64988435093945,4.053199293883277,6.46384596519585,0.17695743400416286,8.360664705338657,7.781200230064784,4.471375594758812,NA,1.4490277404612035,25.196423027496635,10.327943819327032,NA,-3.1907095092355253,14.34345142045068,3.59317339022669,2.705831678146419
2020-03-02,3.8415461241445223,2.9594951712841198,4.892903685175426,0.7422246479096372,1.3513865892165335,1.6559238145696462,1.7332263265705032,1.4765920175752427,13.08028393791285,3.5669010823694673,NA,4.468801551582352,5.847620857142568,4.596245363145724,NA,-3.812425130460406,-0.1700690582408742,5.015973591725849,4.074607631851747
2020-03-03,8.224755885739132,13.243836854374882,10.936569012504883,9.020439292387513,4.106025351031046,8.396395203124241,6.13516206325784,8.6120198513725,18.111679006526874,8.7454987692625,NA,9.913281781741915,9.383369196769477,8.958524361452325,NA,5.618360982589822,4.1767807693394365,6.231382577413266,9.848650577011798
2020-03-04,4.747001684517996,8.430338871508104,5.941589399238807,7.171625169412598,1.6424101404124183,8.84052737073136,4.16471712245473,9.050696703195825,5.5610156021523425,4.472337801686885,NA,5.956470031789188,6.788174244843812,4.959131969834977,NA,6.217156212248808,3.8318384421729172,-0.1408331046907642,9.471852702115385
2020-03-05,4.524058404319373,7.435203822019895,12.496597347475202,2.9100989766742784,3.1609191649691626,8.084354068124412,3.614714287036386,3.6871792904888587,3.360979581494074,5.499012593941599,NA,6.189280488756621,4.151540977681309,4.4272166016088885,NA,1.667458486418805,5.788113033011448,7.946459701661065,2.8519369765756393
2020-03-06,3.0898167966877903,9.498405708615504,11.961180215226129,1.135507318490328,-0.2564464956082548,2.992149042973823,2.8322754707368984,3.359366305357268,6.203852119309359,1.9946549618969263,NA,4.1335931342889936,6.03842984358196,2.660531805884893,NA,0.6876117469768267,3.419637165419612,3.0800007073808913,2.3174991744266484
2020-03-07,-3.003697912278936,NA,8.577266900975697,-4.659628503889851,-8.362845083374811,4.3025303736939655,-3.2885386924665507,0.7817814047744651,1.2453758198056832,2.5864122226622954,NA,4.900611818239791,-0.3854726998775589,1.3312208676968917,NA,-5.957391774502008,-0.5121288589965308,-1.0456375718136193,1.2063299311096822
2020-03-08,0.19235900349267565,0.2523823703137884,9.41505989568198,-0.9186234928024469,-2.7978600812990493,5.817748523094977,-1.0942665108149312,5.209646011522749,2.682643137270177,-4.934197127162295,NA,4.457209329658662,8.465944171060887,5.707824337320174,NA,-4.640424275778335,1.753536899941217,5.723032946097973,4.130358337831319
2020-03-09,-2.8169728544952504,NA,1.2229851761804351,-7.667084220095134,-4.603550761986386,3.6794052850900116,-4.116890788940092,-8.005135753534132,-4.6955849477111045,-9.630729143090369,NA,-2.1629154072617562,0.48762296534511196,-3.2831688257832954,NA,-6.239121587499458,-5.089580799445823,-1.6716696604732493,-2.134867551390123
2020-03-10,2.5223979788537467,2.522864074353421,8.296076608499567,1.4246857527408359,-1.9343941653746257,4.547568810994445,0.890526330042571,4.890434533289655,4.445166543266356,-3.086759825260656,NA,3.123137789940714,2.181775481306983,4.32503537288323,NA,0.3304356450749751,-1.606528052987241,1.8694147732239796,1.6417621691915039
2020-03-11,-2.7461461084393695,1.5056575628225626,3.844217971112045,-2.689359438529724,-4.629483553677109,3.110839536041243,-4.786459458145031,-0.8286118312218353,2.008144522999457,-4.711927326777254,NA,0.7602565544953115,-3.908693176758447,0.8747477150719891,NA,-1.554766561219825,-0.46024338360100986,-3.5179337863508016,-0.8458727803796975
2020-03-12,-2.927237220514064,4.405655749469972,6.417301743359385,1.2473229797338576,-4.411456008721776,2.994063405765233,-6.485250824584996,0.7626669450000284,4.82223333616592,-2.639333603706352,NA,0.6878051674722513,-5.471784974761948,5.208377770745227,NA,-11.949164136352856,2.6817104042388697,-2.4240656992321266,-0.7507120925869816
2020-03-13,-18.982372792362995,-19.44975620349758,-8.97112590653302,-15.248378838029286,-24.19241322614502,-8.977404310317175,-21.99341773004171,-16.23104351746301,-12.177434441428144,-19.385582979902253,NA,-13.247977621789964,-13.585985307184563,-13.508931416384671,NA,-14.440801702828608,-13.451789917357281,-23.79211319998424,-17.805622026992634
2020-03-14,-32.01610376541902,-24.734431919535727,-20.25244192145727,-25.252988734982694,-33.578162870653884,-15.058377717231025,-35.549313701430876,-31.00747664609138,-22.230630003773253,-30.861825011038114,NA,-26.13659636394555,-24.517991075712132,-25.10697835912409,NA,-29.58640544630846,-24.254538063132134,-30.229922382903148,-30.816683339742166
2020-03-15,-35.79567648676465,-33.572613024440635,-29.69446526984244,-25.504573972780634,-33.68477545871574,-19.229774239713407,-39.67672628374419,-31.384031503647783,-21.4640234706263,-37.77913061696045,NA,-33.31990988265856,-29.2284674682159,-32.61491125857385,NA,-31.613905083574856,-32.034476846049415,-33.404454900281955,-36.176440866329884
2020-03-16,-25.96444122457622,-18.989134386955303,-16.310962924523,-15.333204512076101,-22.467402341828823,-18.212290416078993,-34.19774151630719,-26.268046345019773,-14.924361230414023,-25.32528634690164,NA,-17.15552242856701,-23.634294911242826,-17.07190491522047,NA,-30.849892031378378,-18.151268809199742,-24.07474401967187,-21.733163141346544
2020-03-17,-59.183794823558216,-58.02203519499083,-62.976995710116604,-61.00508248948716,-59.10563463198795,-59.823837231562365,-58.41412722810931,-64.66708458588586,-54.50006370756719,-61.818908507955534,NA,-57.035663901540254,-71.3596698830834,-61.78621961261757,NA,-70.0666820006234,-63.61927957200432,-62.62443029269722,-59.638837112111744
2020-03-18,-46.480856948558625,-36.732670611677534,-39.844279251686366,-41.68796308155323,-42.707466019554495,-42.40409301112711,-50.946523513133634,-47.324535232539354,-41.24419904929654,-44.00557164852582,NA,-40.301325536200636,-43.19799811177864,-39.96527497354012,NA,-47.564587580806744,-38.31838442172918,-47.847565013534094,-40.93063037969123
2020-03-19,-48.01007078385605,-39.92919409272404,-39.178859758189766,-41.57711134842387,-44.8829391002762,-44.1643495978286,-52.58218411933427,-48.951175759343926,-42.08180543657725,-47.292470514825816,NA,-39.54010296321168,-51.13488100225757,-40.102789898180255,NA,-51.685482981091475,-42.067590440124036,-46.064965167859214,-46.68544894347901
2020-03-20,-53.02830671179259,-44.77915796940041,-44.31058259587917,-50.9349254807703,-51.06550873409768,-48.955042483332115,-56.57855254781747,-55.41186316310356,-49.85724892171226,-51.9851537030416,NA,-45.19324318799766,-54.94720600404663,-45.43913294602117,NA,-56.61718723301972,-46.281844052804686,-53.63908529136524,-50.24676559269126
2020-03-21,-59.13791840849929,-47.78279606476983,-45.50949326071747,-59.22374333450403,-57.06943024738308,-55.28488305312927,-62.19623368244692,-64.54475204332947,-58.356123353021005,-59.598134917961275,NA,-49.17034132631684,-63.67045320227578,-48.69174289966221,NA,-63.937387289377185,-51.57896675383259,-57.987548551269114,-56.26015208593602
2020-03-22,-59.026044343706474,-54.71323514616215,-45.628902836974454,-56.063986976260146,-55.7823954005102,-49.610711739390034,-62.942324485275286,-60.83845829306617,-52.85555357263119,-61.68035071031291,NA,-53.60050213815356,-60.27058398935572,-50.55296920607629,NA,-58.87675583489079,-52.27557730312431,-55.496924740916015,-58.822762122859054
2020-03-23,-49.554576757506446,-42.08931848655041,-38.33047397849295,-45.5060823417741,-45.991325826613,-50.40517229782518,-56.03428887242089,-50.82630426321617,-45.44374447555961,-50.73909573118607,NA,-39.78933573457101,-48.48668355409875,-38.411547318057444,NA,-55.45970745894206,-41.22301020174139,-46.98038034834918,-46.95843515896519
2020-03-24,-50.87533460157122,-38.78627621042851,-43.36686175126749,-46.287828042364644,-48.68257331985019,-48.4534794319827,-57.265338697087685,-53.6456870799456,-45.77283839404448,-51.958211909055535,NA,-40.196029520393786,-49.10054882865376,-39.23377197163494,NA,-54.862822261913564,-41.288347467054265,-52.03204452140077,-47.054557065826515
2020-03-25,-60.3757767657032,-49.30284805935934,-51.37885912592987,-53.79104448305116,-58.31228330100511,-58.77572360326539,-65.57277282858041,-60.03660670552854,-55.76462867713877,-60.13793300461066,NA,-54.24193841793105,-60.47681188379021,-46.67485733827351,NA,-65.59529561264354,-48.281356539806154,-61.076230751404914,-55.983320994175386
2020-03-26,-60.80073724203849,-51.77101329299836,-50.661438687934265,-55.2976641254963,-57.77153657056523,-58.53642825433914,-66.44512515188742,-60.902491733310534,-54.939495237205875,-59.903154514160654,NA,-54.439006190633776,-62.45621419766148,-48.17510696750725,NA,-66.41278957849376,-51.24363284803562,-58.72547543543648,-58.24506946262247
2020-03-27,-63.074436760309645,-55.408006386113414,-53.55326899035146,-60.01802010057876,-59.82406900919759,-59.12988071967624,-68.05687259133074,-64.9222626238746,-58.81762240489044,-61.646673467830325,NA,-56.65505261504578,-63.3996586306118,-52.8076409913219,NA,-68.7659497792589,-53.34979881223898,-62.77394489014289,-61.71026420497339
2020-03-28,-80.01410180847009,-77.27026935375116,-69.0976994737409,-76.2091206342647,-78.86354047901943,-76.25864179581718,-81.74859534990148,-79.86403582955184,-78.95855399915925,-79.02316838191454,NA,-77.9209837340544,-82.4121358703227,-69.0429967816482,NA,-85.97820882893022,-72.66080408074231,-81.46809262238268,-78.63156468884179
2020-03-29,-83.65443558586496,-83.0491538937878,-81.11762149664185,-78.58134772323304,-80.96505707973428,-80.96127399291584,-84.26234743943088,-81.93317610013462,-82.90576210600099,-81.87996075136557,NA,-84.91399160952017,-85.66841650253838,-78.27559602762635,NA,-88.45934121593828,-80.3254418072251,-87.17183336235865,-84.85161328183841
2020-03-30,-73.46101809952714,-70.69681218017911,-66.05853316190984,-67.26965130346734,-71.58410980405704,-70.64094418442454,-77.22996335943841,-72.89777096475835,-70.93269210957948,-71.96249394370922,NA,-69.77551579567516,-73.58191999787752,-63.034358546677716,NA,-77.29711052334778,-67.17727800514533,-74.73318346518464,-74.12536969518267
2020-03-31,-73.71374080704472,-68.74300797501229,-64.48502310058792,-69.07605258941884,-71.85880530122543,-70.843866640314,-76.89613555150625,-74.300772312202,-70.96435420669317,-72.10682498292029,NA,-70.4797432775393,-77.25162010071188,-64.87553059324846,NA,-81.30340396580304,-69.72447051021061,-76.4897388325948,-74.41085175856082
2020-04-01,-74.9717203989236,-70.15366228817301,-69.2036273236463,-70.15179636483073,-72.64735426337666,-72.03747184075814,-77.72161806796892,-74.40685756395013,-71.67531220551906,-74.27371498494242,NA,-71.47764038147025,-78.78483776447487,-64.46967057260916,NA,-79.89570991713104,-69.73984398440187,-77.54116406624502,-72.89693172549488
2020-04-02,-74.09926366341706,-69.11918245852182,-65.52311602966077,-69.01821690256874,-71.25082540714294,-72.45958883626403,-77.47866029371454,-74.88854195026595,-70.5738550089575,-73.1007847396205,NA,-68.42212388608439,-77.55228880661637,-62.49766835467939,NA,-82.25269018315716,-66.49027587722314,-74.08014228795417,-73.51884046288768
2020-04-03,-74.08477637445108,-71.23900244340075,-63.88316031703455,-70.56242974146645,-72.63390763064814,-73.2540493946992,-76.7029171641071,-74.89809918015315,-73.06172827610398,-72.99109314982009,NA,-69.99770004921254,-77.7402067478067,-64.06572048147875,NA,-80.62725241460916,-67.14268768821498,-76.26305541066102,-72.93057439289636
2020-04-04,-78.290114421519,-73.79545352521038,-72.67131993736736,-75.90837506264417,-77.19135565185101,-76.4740076098508,-79.67293247536617,-78.76017577757813,-78.47882525501223,-76.72445603074631,NA,-74.65294317006756,-82.66847521574128,-70.37421764934508,NA,-83.1981563352503,-72.86546345591353,-79.75687393935931,-78.19324879355413
2020-04-05,-81.34693239333984,-80.52437056186545,-77.85793266091682,-77.43234541114435,-82.07728570113638,-79.82988558319252,-80.99580886038108,-81.28997452872483,-82.10077727332227,-81.26318611047029,NA,-80.1225398810618,-86.87783709840421,-74.74222643617836,NA,-87.29995140923013,-79.36940388095579,-85.97378736218104,-83.0358704612279
2020-04-06,-68.71723581255713,-62.147479339397584,-59.53337760773769,-62.07600662432821,-66.72795444152769,-66.2254664060374,-73.2240296642523,-68.00160209353636,-65.90225649845374,-68.75160942472705,NA,-63.57657512198213,-71.3895440173239,-58.43811318353199,NA,-73.83040129900628,-61.749480773491655,-69.88505206672039,-66.16935946427046
2020-04-07,-66.79445062701737,-61.490133622040375,-53.17192873069205,-61.95455168194299,-67.59430177875109,-63.49749942827814,-71.44106395082657,-68.75375608566044,-63.884517400571355,-66.01990395592561,NA,-60.56646149579739,-68.9591386445959,-51.90042447459876,NA,-73.37103845137315,-58.47781329716297,-67.45423409534556,-63.285702258430575
