date,total,Banská Bystrica Region,Bratislava Region,Košice Region,Nitra Region,Prešov Region,Trenčín Region
2020-02-29,17.63377831261948,12.615729095706131,28.080692318074824,19.08241618875007,18.416794668174084,12.368884909020714,16.116911002517394
2020-03-01,0.19533093772083898,0.13073294399695473,-2.9934742053063594,-1.3018610883107526,1.4619456847928494,0.9523352944793315,2.019472826891751
2020-03-02,3.851830808470691,1.8504479205451312,6.8606118015357564,-1.5433741209537675,4.678617871359835,0.1807142275668611,5.054235154746038
2020-03-03,0.48991540070633194,-4.058488893787815,4.127667158313033,-5.106413004926212,6.667373186707643,-2.829277245345725,-1.0384273656152818
2020-03-04,1.0600276498265042,-3.154893545573569,4.935413431118524,-5.98779124357562,6.45488677438343,-3.751015421930138,4.590552347104989
2020-03-05,3.912970980033718,1.687993012195974,5.9419573617388375,0.839041292688083,9.501178151068329,0.08701055401367386,2.9135199170738924
2020-03-06,4.285370206826699,0.547924838810766,9.267109764557295,-2.7249597946016637,10.886746231431278,-2.4764542296199483,5.835369465422773
2020-03-07,8.284890260891196,5.463868041755078,10.353172758303538,9.04952219923328,14.499994440999673,3.322655771401282,11.262586998371091
2020-03-08,22.428120597003325,19.085087280261316,21.634416687563643,22.128751891330886,31.4411346235858,26.39670730390653,27.199022656597062
2020-03-09,10.570103426584588,5.089933371057906,14.464099061221638,13.461224409066837,15.653492107902538,5.795285361284366,8.517510735969196
2020-03-10,8.84547417158596,6.323244894205648,6.215042565368673,5.972395990498774,17.490471414447335,7.922741214915402,11.897490004442467
2020-03-11,6.1259275793344425,3.2481368953361027,1.462732240132223,6.8556986357827885,13.92814160783221,6.846105128987966,8.12972012438916
2020-03-12,19.491010277371686,16.258948637974207,15.298002920581713,22.161466804119183,26.88099995909799,21.41702636650858,20.570487190878122
2020-03-13,11.026669642801997,7.040353542894826,10.378284041395938,9.538321484423127,19.727943544220718,6.57838034740743,13.509736413445872
2020-03-14,-23.819258007112715,-26.225413074447932,-23.181899508132712,-22.72146913478944,-21.332852437305437,-32.03040163630836,-20.67969791203909
2020-03-15,-34.39571365931424,-36.17745843621611,-34.08438158408247,-32.15106164435735,-34.852667621454714,-42.044264627354586,-33.392566266844355
2020-03-16,-15.174672970662415,-18.323760135808463,-22.53005245119253,-14.918962434780651,-10.888704631544865,-17.203229536417805,-13.75962535169554
2020-03-17,-26.351413943664568,-29.06789333473466,-32.27950811181632,-27.956817384234235,-24.15784460115498,-27.068887737660514,-24.078187472234553
2020-03-18,-24.249621292660255,-27.469298585713073,-30.251772002105124,-25.773578057274072,-21.487566046278822,-24.7597614965284,-20.084592033170438
2020-03-19,-23.960595027089582,-26.83197548372792,-30.994647460255255,-23.168893677335266,-22.170068485863965,-25.770422546994922,-21.80697467792092
2020-03-20,-25.41049052415565,-28.55361300357017,-28.272165851654364,-24.376458840550338,-24.331163011207448,-28.94391736865848,-22.70287279727528
2020-03-21,-36.09016984263241,-39.040125401090606,-39.04072108444466,-32.852507862671125,-35.749614873477654,-39.13849458727156,-33.59247741744409
2020-03-22,-41.64836725745303,-40.13116872047695,-43.47390885371521,-35.01554091996792,-44.967804208132634,-45.990336675864825,-39.99055975122167
2020-03-23,-24.84752452885453,-24.987295193065005,-32.45110187961438,-24.263881052425905,-20.076538764439242,-27.525932186215858,-22.464090034058927
2020-03-24,-25.47004263931444,-26.04757781974619,-32.37262911995063,-25.187596237036637,-23.637889370997577,-25.74843086850795,-23.228565082185685
2020-03-25,-27.35109545013016,-29.788847070011986,-35.872514200953695,-25.946774654388587,-25.733377492535887,-26.541087453973176,-23.432178291129862
2020-03-26,-26.00918778855204,-27.89802574029132,-32.2805544152785,-24.59584119689539,-25.2565070648774,-27.772621449243637,-23.396083222271574
2020-03-27,-21.12432628912683,-23.703036272624335,-23.787709212736832,-19.455751075863574,-20.751207603570034,-23.836111000075555,-17.986450466459345
2020-03-28,-20.34459059464771,-22.05253285466278,-19.192344406827875,-13.47565745882638,-22.25036289052104,-24.738725977975648,-17.57274544646823
2020-03-29,-88.27687939858535,-88.49851291276205,-98.85265850015176,-89.94580389815287,-92.25043735052533,-89.53099160026775,-84.82803938990077
2020-03-30,-21.961232014158394,-22.11789932666126,-28.32552732822571,-22.206690360032418,-20.671892398969753,-22.546251248817907,-19.46912483340737
2020-03-31,-24.57834896833679,-25.481388819641733,-32.55782483275707,-24.581408147135846,-23.292231750949433,-22.63613028263423,-23.417370057752102
