date,total,Eastern Cape,Free State,Gauteng,KwaZulu-Natal,Limpopo,Mpumalanga,North West,Northern Cape,Western Cape
2020-02-29,8.077389653658145,1.6663361169950759,-2.3385189953418206,13.304818810462184,-0.5977481201960491,19.982135804060363,7.843158918096921,-17.32534272,NA,7.04062455597662
2020-03-01,8.566372456116417,3.3008866317584538,2.073963171756495,11.324153677041666,6.691138813412505,12.151570993214648,26.67570502165479,-9.69228288,NA,5.225321791713558
2020-03-02,10.404245827835592,2.7489729930080617,4.530277095847985,10.884005869614885,9.859012264515604,7.957173649041653,14.487527617316431,-18.991687680000002,NA,13.632436750457373
2020-03-03,10.933113035062073,6.999574891446946,9.488284957565677,14.13878307716556,4.000314342850483,12.370258986462176,3.3112168973288556,-18.32689152,NA,12.427327813845073
2020-03-04,8.895019951406477,3.162185822020135,1.734095836347609,11.171646322713967,-1.463716550736479,13.196093908331132,3.9740324916962386,-13.95684864,NA,11.118132606162455
2020-03-05,9.127147187157467,2.5438113786034653,4.905869122762919,11.487278631987119,5.016677733119726,8.249716797903481,3.2892819927670573,-11.8589184,NA,10.690328482864269
2020-03-06,12.493390949594499,5.559590790344265,-1.5960247313377494,15.938949000084305,6.343410339644611,11.007295660125607,6.095042393671865,-18.09271296,NA,11.788486388652023
2020-03-07,2.0755844241377144,-7.6670725383126035,-3.5087440252155964,8.154317274433005,-10.648346320671925,15.2803439492385,9.585553293505855,-17.32534272,NA,-0.4516771212500937
2020-03-08,-5.347700991321767,-7.26060210977392,-13.478829552011483,-2.552085093939496,-7.728576656637378,-5.401017938494884,-0.9203123000928415,-23.26109184,NA,-8.163610379634356
2020-03-09,1.2292373549562712,-5.22247076667474,NA,1.5482392173520998,-0.432984215270215,-4.420758600341488,4.139021121661069,-27.75693312,NA,5.502248567955687
2020-03-10,0.44750302149933047,-6.708688471023527,0.9491181554174275,2.95458868099425,-4.000314342850483,-6.6603922153984145,-3.3112168973288556,-27.49082112,NA,2.4656032284730274
2020-03-11,-2.321272357509896,-8.049462965160606,-4.335239590869023,-1.7538345747685569,-9.0102865682116,-12.253241726917446,-6.622433794657711,-23.26109184,NA,3.31070735597056
