date,total
2020-02-29,5.174976605160295
2020-03-01,5.411834064203693
2020-03-02,7.04431628192031
2020-03-03,6.943831299295838
2020-03-04,6.907943805501384
2020-03-05,6.758013831426775
2020-03-06,7.730166163325434
2020-03-07,2.3877145871243526
2020-03-08,3.6222443736535768
2020-03-09,5.167799106401405
2020-03-10,7.146396264268979
2020-03-11,6.88003131032792
2020-03-12,6.494041377072012
2020-03-13,5.415024063652089
2020-03-14,2.239379612773942
2020-03-15,4.824874165698842
2020-03-16,4.400604239062184
2020-03-17,3.391766913506971
2020-03-18,2.2601146091885154
2020-03-19,1.3525597661198736
2020-03-20,0.539109906778912
2020-03-21,-0.6316198907823939
2020-03-22,1.0877898119030118
2020-03-23,-1.5264147360574518
2020-03-24,-2.121349633183293
2020-03-25,-2.535252061612664
2020-03-26,-3.6892343620698917
2020-03-27,-5.208471599368452
2020-03-28,-4.069641796291106
2020-03-29,3.4077169107489507
2020-03-30,-13.839015107003638
2020-03-31,-14.058327569080857
2020-04-01,-16.487512149034355
2020-04-02,-19.018776711336525
2020-04-03,-20.20625400600191
2020-04-04,43.080145050724916
2020-04-05,-8.676000999774827
2020-04-06,-22.030136190622283
2020-04-07,-23.336440964740415
2020-04-08,-23.86757587289834
2020-04-09,-24.96413818328444
2020-04-10,-25.812678036557752
2020-04-11,-21.99983119586252
