date,total
2020-02-29,9.038751140051328
2020-03-01,2.386153944047341
2020-03-02,6.740884891933738
2020-03-03,3.3143678282817564
2020-03-04,-0.8351538804165693
2020-03-05,4.850255583600228
2020-03-06,8.372218805014104
2020-03-07,-0.9035569601459263
2020-03-08,-1.5907692960315607
2020-03-09,-2.5277324113941497
2020-03-10,-6.627940271915498
2020-03-11,-3.342206290962309
2020-03-12,1.6170169894160813
2020-03-13,-1.0467261967887669
2020-03-14,0.9035569601459263
2020-03-15,-4.772307888094682
2020-03-16,-11.796349714722037
2020-03-17,-19.884616200394508
2020-03-18,-25.900110293337857
2020-03-19,-32.33238594184147
2020-03-20,-40.81595859757778
2020-03-21,-38.86567544064309
2020-03-22,-48.5184635289626
2020-03-23,-45.49838802044668
2020-03-24,-41.42601862260589
2020-03-25,-59.319787049016895
2020-03-26,-56.58207309054659
2020-03-27,-55.46773919867647
2020-03-28,-51.519449805926136
2020-03-29,-51.700002121025726
2020-03-30,-57.294737735168724
2020-03-31,-53.853903747852456
2020-04-01,-53.47132373215687
2020-04-02,-52.54072369397841
2020-04-03,-53.37428680509894
2020-04-04,-50.6150974611322
2020-04-05,-48.5184635289626
2020-04-06,-48.86922815873756
2020-04-07,-49.711540500986274
2020-04-08,-50.96506670625914
2020-04-09,-50.92370670456232
2020-04-10,-53.37428680509894
2020-04-11,-47.00007423590048
