date,total,Aceh,Bali,Bangka Belitung Islands,Banten,Bengkulu,Central Java,Central Kalimantan,Central Sulawesi,East Java,East Kalimantan,East Nusa Tenggara,Gorontalo,Jakarta,Jambi,Lampung,Maluku,North Kalimantan,North Maluku,North Sulawesi,North Sumatra,Papua,Riau,Riau Islands,South East Sulawesi,South Kalimantan,South Sulawesi,South Sumatra,Special Region of Yogyakarta,West Java,West Kalimantan,West Nusa Tenggara,West Papua,West Sulawesi,West Sumatra
2020-02-29,-0.1755910859806437,0.48187081525313874,2.183690154785735,-0.025030958531428223,-1.0620297767524798,0.9171373089540737,1.013278759042561,-0.5572767483096586,0.06178538361100349,0.39886693973258586,-2.114413487872239,-0.7882510701061092,-0.2809465140999918,-1.1325792402866925,0.08606122559812161,0.05020687539173832,-1.1136478996829124,-1.0987366116517188,0.40828404197077456,-0.8376330163070269,0.1699267334204794,-0.5218180651195203,-0.2938582933993769,0.26235890294670894,0.40865154141435917,1.2526051447241606,-1.2585661129251016,0.5262396761531641,0.5328786379289614,-0.6490517947584986,-0.3116948021275033,-0.0993731073963724,0.682774647966517,0.05125053039473688,0.1785562452172434
2020-03-01,0.7506921657521098,1.5121106182643493,1.9001564419064254,0.4264890242085655,-0.2949550687464056,2.0268641037843342,1.8907669265313591,1.958262699479744,0.4652626614343747,0.6333297075847617,-0.5539538001086239,0.15901599557833637,0.5333054881687564,-0.33518997752160967,0.07670674455484754,1.016689226682701,0.1982668094209614,-0.16805363201470833,1.281234207898764,3.0410337642875453,0.8182021325968748,0.6200199888135998,0.9713101308670681,0.5766129735092503,0.5919718590581838,-0.8777022798963526,0.6012934726628361,0.23046993116196965,1.177007377460636,0.367828453401368,2.0694167558971577,5.200525953743489,1.5757794926716842,0.9451780509337051,0.8859136781932462
2020-03-02,-0.32621279734936104,0.3305633792636532,-0.5661062945285201,-0.09916110495142719,-1.0122321677433463,1.382717716557671,-0.41954610355921196,-1.634808363048264,0.5570045946749557,0.4138127735398959,0.09858499832441613,1.777467140759073,3.046051679189385,-0.6264519238010711,0.3161814592626642,0.5011032370829268,0.6411613239981339,0.5483855360479956,1.2170752870176422,2.9142057143608318,0.34672911501404174,0.06835624100274158,0.37274642585558554,1.137849601058254,0.7800661433073164,-2.2074358785824844,0.08589906752326229,-0.39371946573503147,0.8544755702931067,-0.8164234719675866,0.4290735409033668,-0.4997882754346965,1.861768318865704,0.552914375989373,0.9467405309595598
2020-03-03,0.3149363055891362,-0.10408409609467796,1.4128629082460522,0.011552750091428412,0.4089149816711532,1.8941082445881277,0.25191495950318754,0.1159369458895968,0.7788702903690137,0.6221203322292792,-0.120179807481193,-0.024388956377045457,1.3248846138610142,0.3370998919234422,0.13283363081449204,0.41324120514738466,0.023673648886084944,0.9582005334171965,0.3538461697080046,-0.7675936454519762,0.14831755344793288,-0.24646757319298376,0.35302439274153335,1.2973791903958134,0.7800661433073164,0.7009902524644952,0.16311171248799247,-0.26600071221610666,0.6936771041110341,0.19948368504571543,1.4085448653103627,0.4267198141138344,0.0473491434096059,1.2418397749493937,-0.5974766666884683
2020-03-04,1.1107344383821454,0.218769350124925,2.243280291051895,0.7133823181457044,1.6203375854510333,1.1854537285971107,1.6763114405602442,-0.38190993940102475,1.964962427265096,0.38298699131231895,0.9248211747576179,0.9121469685015001,2.75327583817992,1.227120003177403,0.6510718806118765,2.384826581107571,1.5180727348201968,3.1831913105008196,0.5793744976537658,0.024608427597720563,0.7042628200143568,0.850120574724237,0.3372467662502917,1.891290553110341,2.389847682617152,0.2440773859556042,0.9419942685697078,0.6337923106954165,1.8669449823581337,1.2251217535246621,0.49318797804984693,2.8184941146833857,0.779366900522113,1.298018240959009,0.6759629283224214
2020-03-05,0.4768345087180783,0.4905444899276952,1.6464177971601954,0.3754643779714234,0.8925263768560066,1.3743036128057986,0.01217432889792356,0.43549424212310733,-0.1610164542589788,0.4212856904435509,1.4919196413094973,0.29071636001438184,0.03253064900105169,0.28075741706938245,0.23853926660348926,1.0533788663920483,1.1471855689381996,0.4186599253699751,0.16622993137381536,0.1211491820195474,0.8309711934897431,-0.0943508678629391,2.343963635605097,1.9249263098983809,1.0302219934254522,2.46420528860778,1.0742209230718083,0.13732166731734025,1.0367761569530145,0.21116077880448902,1.3552805636809795,1.1038208890204895,-0.4507638452594481,0.8505616871280371,2.2888556049001587
2020-03-06,0.5775174708629428,1.3077973925970185,2.7123123313403803,1.1090640087771273,-0.09384934005567451,-0.005609402501248158,0.23224873589884945,-0.45985074336041754,2.2570387861534758,1.4702964007941222,1.4815916891040826,1.3413926007375,3.627660252238491,0.06780196126505494,-0.014031721564911132,0.9297927115816155,2.3752561049038556,0.6152138809427333,2.0909975578074667,-0.6672669790920384,0.7464989445061523,-0.42361614142544085,-0.15974846822382238,1.5107259905942358,0.972934394161757,0.1923329801330161,1.8888143274497113,-0.033610198294453913,0.32720618118445,0.6042896020165331,1.1481416129000437,2.1959508242296413,-0.3797401301450393,2.367380269387654,0.6347576409645961
2020-03-07,0.2545265283022175,0.05204204804733898,2.903577446130152,0.8346861941057027,-0.2949550687464056,0.000934900416874693,1.4253329678953583,-0.04871300247462051,0.2808426527772886,1.2545159252010838,-0.8083969862602123,0.18535606846554548,-0.026615985546315016,-0.6942538850661261,0.18334782844817216,0.19793095106358377,3.319242854236493,0.6289726578328264,1.0061285319994087,0.004732389922638571,0.37030276589318345,-0.560328623430924,0.11537389371720505,1.287768974170659,1.1190177722841796,1.6460578908845946,-1.0780815553200447,-0.29480945361135286,0.9853580427668868,-0.6295899718272092,-0.1755749201857455,1.2061167348696964,2.3712451019530634,-0.02858202656629557,0.10595645320583674
2020-03-08,1.0881814548616957,1.5053644268508055,2.8555208846251845,1.673223304908548,0.7689900006602718,0.9956689439715479,1.192147745158207,-0.04968726252411291,0.6393851061562937,0.29331198846845896,0.41593480245444137,1.174572139118509,0.5855516820189303,0.45360467043522673,-0.17212245119624323,2.6155851045426757,1.9185519618098006,0.7842502827353055,0.4034235176615987,0.03691264139658085,0.9851821596574614,1.3151355663344368,1.4012504527534049,0.8389718764559593,0.741874410464853,0.31534798265464065,1.3695592900619011,1.5681558232812352,1.0423854057733195,1.2358257561368713,0.5563160392402273,2.3849545775129375,1.0312643434612165,0.39817719768218657,1.4078473180590345
2020-03-09,0.7901598869128966,0.24093540762656937,3.7272669103252993,0.71434504731999,0.6684371363149061,1.4023506253120395,0.6002880633514617,0.7112098361294593,-0.04399868226844188,0.9434557590864443,1.4393409755364754,1.0233606095808272,1.9814122573367843,0.872830881637468,0.32085869978430126,1.2628960194691103,0.12527305868886615,0.5493683058258594,0.3966187836287524,-0.13250691783387997,0.528442673874092,0.2127708346705055,0.21299795763176316,1.441532433773126,0.9089632416506307,1.808125275159116,-0.17469360923270197,0.18917740182878343,2.0595291918552667,0.7473340005615096,0.9922942118362921,1.6601154412099859,1.2765329063229751,0.5184188266852231,0.9781350356131411
