date,total,Bogota,Bolivar,Boyaca,Caldas,Caquetá,Casanare,Cauca,Cesar,Choco,Cordoba,Huila,La Guajira,Magdalena,Meta,Narino,North Santander,Putumayo,Quindio,Risaralda,San Andrés and Providencia,Tolima,Valle del Cauca
2020-03-15,-11.441804668051367,-11.511923006950537,-22.655985880390908,-31.115582838320293,-26.90618409181953,NA,-10.595589687503924,NA,-17.150347665347965,-20.957681601348757,-7.150030242917168,NA,-13.350371643970021,-31.868522360260354,-25.52378170529048,-18.672916417646995,-28.234934035593362,NA,NA,-22.01055827227416,-2.4133069774205733,-24.176077803369747,-8.975431601685614
2020-03-16,-14.443039115839044,-13.501909365745387,-14.27331897277617,-15.890067803956251,-3.8630267891846115,NA,-9.959777817607685,NA,2.3348577050259,-9.673292808167977,-13.315469300600233,NA,-4.825319724438729,-19.674190714718076,-14.967905854313988,-15.321906636076532,-9.840291937530852,NA,NA,-26.50016866544982,-3.7555287066951237,-17.166700785351082,-15.970662819953947
2020-03-17,-19.539353713474224,-16.0373984661974,-29.574845375746293,-7.506772808238436,-13.79831510894723,NA,-17.1181589753718,NA,3.9858058405747334,-20.885714836086123,-17.153169898937243,NA,-7.509043364007042,-29.026909233490134,-22.110319612176983,-7.7804615128161005,-29.467014376906725,NA,NA,-39.29059552714129,-5.890968864803129,-11.240477942408125,-22.36682563428962
2020-03-18,-27.570226511796875,-26.357049281224757,-39.158044981185256,-17.69562712478796,-34.81449230402697,NA,-18.10773083302985,NA,-1.6203395953764335,-5.7947639389471695,-19.491454125603237,NA,-20.716193366753682,-33.35928374595135,-21.877802833081343,-15.006405001863051,-35.41197034073022,NA,NA,-43.86597010254332,-12.519390499200513,-19.481452015375826,-27.683316936071417
2020-03-19,-29.26685583559976,-26.261514650461685,-43.33406063342549,-30.139759662281158,-47.17212792644354,NA,-13.581515205828662,NA,-15.851397741781733,-15.934401386017008,-20.678332302156125,NA,-27.41589027498833,-39.93503704270484,-14.740213074784654,-15.64983712254691,-37.006653561571405,NA,NA,-49.14384005820399,-24.577272094352473,-25.851088105940402,-31.250759650165584
2020-03-20,-62.953623858492826,-80.88535048186507,-53.22936044579483,-62.363885267119485,-53.30803393233013,NA,-24.490708341943062,NA,-40.4118816794917,-40.487542579886885,-30.023799559860144,NA,-36.31005031686713,-56.00920786744679,-58.95988749922535,-30.540558191865017,-46.516082394175015,NA,NA,-54.35040046909219,-26.898277290963332,-60.33197486051671,-35.22657053671545
2020-03-21,-78.06262211705564,-79.53353545656756,-78.62627544410499,-82.45419392371386,-90.5921247403765,NA,-43.45989255057669,NA,-55.194850065880594,-47.923148766822074,-30.929776843254718,NA,-39.809848945688124,-63.8431830716055,-63.0004695359578,-44.2620110834768,-73.86807360906138,NA,NA,-78.25740717531562,-61.384530145991675,-87.86956562101797,-81.465597874984
2020-03-22,-77.59749504391081,-77.77092151898883,-80.41175668927418,-83.34599318635628,-94.61908426899232,NA,-50.85634461902376,NA,-75.1363139881993,-59.649893277150504,-40.59161712055684,NA,-53.401486575880085,-75.99505937671387,-64.60686139153552,-58.09436757984241,-70.13239831970844,NA,NA,-82.70461729862657,-73.00397828229751,-89.47849489964501,-80.40229961462764
2020-03-23,-84.1622937343072,-85.71271537432324,-86.56472610627281,-81.8049182292847,-91.61815082716943,NA,-54.77734383472973,NA,-70.83581409397708,-48.36454492709955,-45.93832115176481,NA,-57.904797912333365,-82.54669032094807,-58.44661394537109,-39.836383614464054,-76.03599639541605,NA,NA,-86.45993210914504,-81.37459602947818,-86.80460766992672,-84.21919364161337
2020-03-24,-65.5114210966502,-67.0079900172208,-71.05162256915663,-65.05551494740747,-77.26825026554782,NA,-38.90403757304951,NA,-54.20294206091875,-32.8206831872411,-33.13192480088152,NA,-45.05714384124809,-78.41501378144721,-51.58978096183303,-23.341384538448303,-58.09244382122235,NA,NA,-67.0097719512018,-72.6607310349114,-75.17147436785368,-60.02723195354178
2020-03-25,-79.84842087975157,-79.49723229687758,-85.81894064247292,-77.49391858171454,-89.60467106286153,NA,-75.45031263307027,NA,-81.00550156625702,-72.43023123092387,-76.65047170578083,NA,-77.10899368415834,-85.78005045263127,-62.21415760665097,-69.5767149340967,-83.77857777525412,NA,NA,-82.61788947390329,-84.7897619194375,-82.96520440920301,-78.29111321363023
2020-03-26,-80.45413040160165,-80.43920375620151,-85.53268922568708,-77.75935776267234,-88.79465046802501,NA,-73.94157409066986,NA,-83.03140431891777,-72.43023123092387,-74.25274769967518,NA,-76.28715138049397,-86.60021043828652,-61.640101658261344,-68.2908067582872,-83.94208570501468,NA,NA,-84.43339193811083,-83.56387889305853,-83.51971039272985,-78.22465707235794
2020-03-27,-80.32479454879281,-80.13922501560546,-87.54027859357973,-80.10534361739657,-91.63743703180839,NA,-71.83909243367464,NA,-83.61201006531297,-74.64872671475328,-74.1003134265961,NA,-72.61913941466565,-88.2337761508916,-60.96956571854572,-66.3930166252152,-83.19283466217071,NA,NA,-84.51626519284642,-81.83995084106047,-86.26446712638766,-77.91452841308735
2020-03-28,-80.5842695826888,-80.66848687003288,-87.36220915036179,-80.90834488065381,-91.53039859606216,NA,-63.37849207771703,NA,-81.71715012526533,-71.20007932336793,-72.77634027488403,NA,-74.79341694786892,-88.43157944154963,-63.75011906856072,-70.08151754883828,-86.6034177147056,NA,NA,-85.44714384487641,-85.93872679514172,-87.58034142926476,-77.65929830530254
2020-03-29,-82.64641327312536,-82.0823994053264,-91.55449996676711,-86.12451123163406,-95.06748852684825,NA,-69.9278323916858,NA,-83.30305511294782,-87.0567566029013,-76.57089909782131,NA,-80.10126864475151,-91.68423745524824,-66.99956517642005,-76.76728399748941,-87.43730815648443,NA,NA,-90.70863187808935,-87.48382014682095,-89.47849489964501,-80.92431741998375
2020-03-30,-79.56163268439285,-79.9137632870046,-87.12095377567941,-77.09671462747552,-91.06656537449504,NA,-71.37633612535919,NA,-80.17715794784145,-58.03783773526753,-71.6814978858506,NA,-69.96809722343018,-88.10641012958985,-59.872588217169216,-64.35086059285157,-84.0873192190961,NA,NA,-82.71232643860198,-79.49683167613063,-83.88938104841439,-76.60274197232161
2020-03-31,-77.87062665853817,-77.83779576052298,-86.38091248746719,-74.43850354910667,-88.8582949433336,NA,-70.02726763148912,NA,-78.91264263196916,-65.6413663744822,-71.43319300077209,NA,-70.08921082607546,-85.78005045263127,-62.980208737779336,-60.68817343930051,-86.71787326553799,NA,NA,-83.15656562968461,-77.24312986136017,-80.08924332365717,-75.26591408701852
2020-04-01,-78.32531046406488,-78.8227578036903,-86.00179689868058,-74.44232281789743,-88.46389205846677,NA,-69.41440235539365,NA,-78.57594869007276,-62.289634226983864,-71.8329734528097,NA,-67.90243744498022,-85.78005045263127,-61.531079268062975,-68.21240938251293,-84.64228436893046,NA,NA,-81.27264454819536,-80.23716887637518,-79.27041324435592,-75.17537963369107
2020-04-02,-77.95256614292639,-78.41578027663958,-86.10040524626903,-75.95093399024756,-88.79465046802501,NA,-72.43283554826947,NA,-77.74760507165718,-59.39273203594536,-70.72854400257631,NA,-72.71141644525252,-83.90815589713579,-61.640101658261344,-68.2908067582872,-82.13676579818782,NA,NA,-81.2967356106185,-78.03442533642676,-78.21694764525486,-73.32809153281835
2020-04-03,-78.38074011526867,-78.12631034542747,-87.21956212326783,-77.41753320589935,-92.51881658380908,NA,-68.57302724936555,NA,-84.30835435423509,-60.73131386983032,-72.1838598927276,NA,-74.82033108179009,-86.69959453066592,-61.640101658261344,-66.3930166252152,-83.19283466217071,NA,NA,-82.43576104198438,-80.69579334977344,-83.35402898487122,-75.13011240702735
2020-04-04,-78.92138004657518,-78.69187535954488,-88.02183198034653,-78.84689455084121,-91.06077951310336,NA,-67.000229465938,NA,-80.28333132156446,-84.8919963038013,-74.19139050799556,NA,-74.79341694786892,-85.84276856918137,-61.50020567083865,-75.0004748458939,-88.30197656151232,NA,NA,-85.44714384487641,-84.64650186380575,-84.39025605598697,-75.13107553950957
2020-04-05,-80.87587774771742,-80.12393947468337,-92.11168499877165,-82.79124439449842,-93.72227575328047,NA,-63.570669800798456,NA,-82.48618969709689,-87.0567566029013,-75.1874861666696,NA,-78.76613535844766,-90.21373884567342,-67.79745470468598,-81.9539396508474,-90.16981420618878,NA,NA,-91.04205218202556,-86.27716665811064,-88.36660984459382,-78.09367105477781
2020-04-06,-77.92525298146364,-78.03268640727966,-85.45227076745961,-77.09671462747552,-89.41084470623993,NA,-69.71653250710374,NA,-80.95480617159649,-56.42578219338456,-70.79373601873591,NA,-71.17442715453987,-86.82310097556459,-57.02160447348623,-65.8824776171243,-87.66525744679768,NA,NA,-82.17750485280835,-80.74867457836233,-81.94525817007337,-75.42868347651148
2020-04-07,-76.24710020806202,-75.8439880164976,-85.83904525702978,-73.18769302013283,-86.6509888224041,NA,-71.58381157764111,NA,-79.70942119333196,-59.673882198904714,-67.6731475981546,NA,-68.83770359874094,-84.48033809889291,-62.3096727980637,-66.9121602233301,-85.87628833294688,NA,NA,-79.9264359799905,-80.51599717257119,-78.68430329285606,-73.94642258639513
2020-04-08,-76.17239067817864,-76.58533675121907,-85.63608438626524,-72.61193824992579,-86.75127708652671,NA,-69.41440235539365,NA,-79.38611848776098,-60.841662909899696,-67.89077388739331,NA,-67.90243744498022,-83.61386319640067,-60.84703612956171,-69.5767149340967,-85.5059909626068,NA,NA,-81.81035706147976,-77.9603916164023,-81.28636332263562,-71.55785403052215
2020-04-09,-85.01623169415684,-85.79391981047186,-90.07441739034266,-86.19898697305388,-91.01449262196984,NA,-75.45031263307027,NA,-83.78609613754351,-73.87916210487819,-70.02293629826053,NA,-77.47906302557446,-87.49756195200342,-71.69042235468964,-71.13605785955787,-90.26022447323284,NA,NA,-89.13885825059779,-82.94949516454388,-85.1774821673152,-81.833514483187
2020-04-10,-88.7862513042927,-89.2560948293257,-93.63293416690776,-89.78337073318195,-94.2806113775785,NA,-78.36931058614276,NA,-86.39834373788177,-83.50543662640793,-79.42400851092421,NA,-84.72280992664423,-92.45325805356262,-72.35999349449202,-75.68884204781423,-90.34871111757386,NA,NA,-92.05773137378497,-84.70130604616152,-92.35062520119413,-85.56565285173853
2020-04-11,-81.00039363085637,-80.99999203878076,-89.99974310770287,-84.00004296677389,-92.00001767902093,NA,-67.000229465938,NA,-80.99976246497471,-88.99985926499238,-74.99957976715072,NA,-75.9997468789786,-88.00027177850505,-63.0004695359578,-75.0004748458939,-89.99957359696748,NA,NA,-86.0002746381116,-84.00038939813778,-86.99997765376001,-78.00024720400376
