date,total,Burgenland,Carinthia,Lower Austria,Salzburg,Styria,Tyrol,Upper Austria,Vienna,Vorarlberg
2020-02-29,0.32257770472113056,NA,1.7089706702471188,0.16706186316882563,-0.8477895076586491,0.916307691886849,0.7723586238579399,0.1211316613046111,-0.30493413400986435,-0.3289186005454668
2020-03-01,0.08920667389818919,NA,2.778543847163794,0.5312191828851421,0.14571382162883031,0.6977819066159833,-0.41863530769401125,-0.19934265521782457,-0.342073547767476,-2.0095315076553018
2020-03-02,-0.7287866662218134,NA,0.5973575969799712,-1.029589123012369,-0.09272697740016475,-0.7165394847508215,-0.02634109801220745,-0.7697106352190642,-1.3311547773122925,0.33081438498665106
2020-03-03,0.5862152856166718,NA,2.0345354489612437,0.3228611288206517,1.0540597226916688,0.4248591447540866,1.012250766469115,0.5903976247838919,0.20719883464772834,0.9687458494451502
2020-03-04,-0.2684165098543728,NA,0.4624388598551986,-0.18301720965124155,-0.004730968234702283,-0.6161864417294368,0.05362294952485088,-0.5274473126098421,-0.3948506094230295,0.029384658838355827
2020-03-05,-0.2763813914524254,NA,0.4272426675617797,-0.4711519961278116,0.47025824252940696,-0.7746879769688201,1.0705774834961457,-0.4664045856531876,-0.7232412152798064,1.5962504994771358
2020-03-06,0.4452368813311407,NA,2.7091291345851065,0.2890733362696533,0.6311111625092846,0.40047429317879685,0.4487394197079626,-0.2165109221743836,0.4593559070020392,1.451222989726541
2020-03-07,0.3512512784741199,NA,0.7625841663574101,0.06100573655041385,0.8354889902484232,-0.00937878906741913,1.1317264610244844,0.5293548978272375,-0.29027383910554394,1.0313067360042303
2020-03-08,-1.5802325090536369,NA,-1.119434449332352,-0.37448136744023275,-2.7780245474171807,-1.4931032195331255,-2.425262524123957,-2.1803699034829997,-1.4533239015149626,-1.6483845716097028
2020-03-09,-0.1736344188375468,NA,-0.01857576815485999,-0.5152638364027262,0.8827986725954461,-0.5899258323406633,0.5983192262772835,0.14974543956554284,-0.5600232653450393,1.4170988697852247
2020-03-10,0.3639950890310041,NA,0.6335314612815407,-0.05912863696424727,1.2612761313716285,-0.18101062900118922,2.0235607794377937,0.19457369217433593,-0.14367089006233993,2.503383354583798
2020-03-11,1.1756165238725647,NA,0.645263525379347,1.4322269842451005,1.0502749481039069,0.30762428141134746,1.1881716710506431,1.0472642843501023,1.8980195136126812,1.05784771818081
2020-03-12,1.693333827745984,NA,1.3882942515737464,1.6415235881026744,1.6179911362681807,1.0738713482194904,2.0847097569661326,1.960997603482523,2.024098049789837,2.890123380585384
2020-03-13,4.987608856700541,NA,4.788637495921274,4.569798942522539,4.258817604878995,4.871343041617496,5.332190840471137,5.390835824359543,5.479040882241344,4.936622684843779
2020-03-14,8.050902319311573,NA,9.293750109478898,7.333828083152828,6.762445994683444,8.963308711732463,8.411277047398102,8.137758537408992,7.382924513815754,7.956607299650284
2020-03-15,7.646286334130501,NA,8.446108478412391,8.088422116791794,5.116069049007049,7.754382800942137,8.010516056212374,7.072372193493632,8.65152869953628,5.58024150262583
2020-03-16,18.735790983099143,NA,17.9471250536192,18.037988473267752,17.752485203896846,18.358979599472946,20.23560779437794,18.014281000473936,20.72965699470905,16.794754364451244
2020-03-17,23.48843583265713,NA,21.415905338537268,22.865888608888195,22.95655026206936,22.516596793059847,23.593157037433954,23.108487323528486,26.370938473891538,20.915241847365206
2020-03-18,23.84526252824989,NA,22.502098939592496,23.232861577983762,23.106048858285952,23.257521129385957,24.561192389382576,23.041721840919646,26.32988964815944,21.314304472234486
2020-03-19,25.106103285221618,NA,23.400579515082832,24.20989191258347,25.15928907214674,24.07253789934468,27.097463826557977,24.85869676048881,27.15575292776949,23.66412928708236
2020-03-20,25.555322607351787,NA,24.897395359561287,24.461423257129788,25.563313759390315,24.952268313868597,28.29316152561211,24.630740327010056,27.372725292353433,24.18073054730507
2020-03-21,20.076280556051397,NA,19.33053094515219,18.852649693664045,20.83045313739415,19.688891889232977,22.251642545812242,19.99149307830432,20.414949330762973,19.009978483975036
2020-03-22,15.076724376953775,NA,15.390512752305575,14.400169475276918,15.116389703520735,14.581203363116522,17.05492020940389,13.850022470899669,16.92384443754747,13.881881570571647
2020-03-23,25.074243758829407,NA,23.89625922321515,24.175165570239383,25.017360025105674,24.658712216058376,25.80675002395981,24.286421195270176,27.58969765693737,22.477368226901024
2020-03-24,25.873121383114086,NA,24.560098516749356,24.916619906775182,25.247285081312203,25.386506247690104,26.590397689822986,24.93404637657593,28.45074564431779,23.96271533656888
2020-03-25,26.66642359028012,NA,24.940412927919912,25.918052535995052,26.028841033685023,26.09648058009373,27.044781630533564,25.66465151483839,29.616727765708074,23.83474988678894
2020-03-26,27.353792872192066,NA,26.54086200526232,25.9940750692348,27.47935589444474,27.015601908700802,28.14170021204192,27.263207927015777,29.59913541182289,25.538112207192988
2020-03-27,26.440220952895427,NA,27.06391652962285,25.20006194428634,26.400695136932622,26.208088169996017,27.898045055428998,25.76766111657774,28.28361828240854,24.66794714868942
2020-03-28,16.496862765886558,NA,17.133701942837963,15.187612751673798,16.76371284284407,16.633282411067825,19.65234062410763,15.842495230469215,16.20939939921026,16.31227722416985
2020-03-29,13.619947532669956,NA,13.173152637820182,12.867517663171906,14.576113131117733,13.166881971749715,16.143330067481422,12.673996184375373,14.863584326993644,13.64206483876184
2020-03-30,24.417937515149873,NA,24.04193235242958,23.079877961711187,25.348527801534832,23.736777250731077,25.44738218679327,23.592060176138233,26.745264670448517,23.166485871271497
2020-03-31,24.563694848394235,NA,22.82082001424957,23.81945519866082,24.45532099882304,23.58202723111866,25.08707359612629,23.918257248312855,27.436253236938818,22.044181482090423
2020-04-01,24.138370171058227,NA,21.86758980630281,23.689935327215323,23.51764309470505,22.96865442610945,24.80578829949593,23.09322664178932,27.374679998340675,21.699148713794887
2020-04-02,24.824146476650558,NA,22.350559778329167,24.02499760334606,24.714578058084726,23.658933301471496,25.948803802525646,24.287374987878874,27.797873844578724,23.220515727845246
2020-04-03,25.572048858707696,NA,23.914834991370007,24.80962523036369,25.851902821707153,24.6324516066696,26.51701891678898,24.764271292227736,28.41849299552829,23.33805436319867
2020-04-04,16.893513869469576,NA,16.398492592708767,15.781714770695523,17.10245016844875,17.166935509003974,19.53286492955226,16.4777211078619,16.954142380349733,15.507516728887138
2020-04-05,11.792007205916882,NA,11.448539215442656,11.440921977685305,11.641020438308438,11.231099908234407,14.628716931779495,10.832222656980065,13.074050995672934,10.686536894955598
2020-04-06,21.681204198058996,NA,19.935709918197368,21.20183982575152,21.584569474005697,20.862178401567114,22.230005215302217,20.698253401349334,24.484647196202314,19.483924594271098
2020-04-07,21.933690944717267,NA,20.073561671346592,21.535025002296088,21.392492163676785,21.12103297982788,21.325000347882803,21.01872771787177,24.90784104244036,20.21380160412703
2020-04-08,21.52111007793814,NA,19.56223921108387,21.523762404779088,20.85126939762684,20.526417752953506,20.93929141270405,20.379686670044297,24.638091616200867,19.14931864040208
2020-04-09,22.194142572973583,NA,19.890737005822444,21.86539452946141,22.387887880258145,21.1998148079942,22.174500758776496,21.73979493004725,24.681095147920207,20.901023464056323
2020-04-10,24.11766147890329,NA,23.513011796020145,23.73404716749024,23.72485950338501,24.085668204039067,23.297760438297054,23.37173408352906,25.94872198064711,22.866004037343796
2020-04-11,15.00026151361247,NA,15.999602413383352,14.000347263423437,15.000007884947058,16.000214149017033,16.000335535415154,13.999767910465211,15.000413746100635,14.000368098145662
