date,total
2020-02-29,3.772944762248182
2020-03-01,0.10454003119579346
2020-03-02,3.100562288875238
2020-03-03,5.34421310991829
2020-03-04,6.2074603372168875
2020-03-05,5.64674562443945
2020-03-06,9.95347812173282
2020-03-07,12.031607226715865
2020-03-08,18.3721185127274
2020-03-09,4.461166634287156
2020-03-10,5.945318289294102
2020-03-11,3.034036814477915
2020-03-12,1.3210058487468446
2020-03-13,2.8360443311525483
2020-03-14,-7.591823780627849
2020-03-15,-1.7447097630631285
2020-03-16,-0.031678797332058625
2020-03-17,-2.4875775604999033
2020-03-18,0.13859473832775646
2020-03-19,-4.221991714430113
2020-03-20,-0.5615066827107391
2020-03-21,-11.714819253395278
2020-03-22,-17.48669612729636
2020-03-23,-9.344453243023992
2020-03-24,-6.767383080061023
2020-03-25,-2.299880686307456
2020-03-26,-3.4316057209952504
2020-03-27,-3.340529178665582
2020-03-28,-3.4569487588608974
2020-03-29,-6.718280944196333
2020-03-30,-16.66463133652944
2020-03-31,-14.115280121232022
2020-04-01,-19.857062137667647
2020-04-02,-20.881079261426443
2020-04-03,-24.17092236436073
2020-04-04,-19.4539494416172
2020-04-05,-24.622345226342564
2020-04-06,-18.235899684199545
2020-04-07,-15.359464886448622
2020-04-08,-17.66330542242259
2020-04-09,-21.078279774818505
2020-04-10,-22.57193506902507
2020-04-11,-26.999838966113565
