date,total,Aveiro District,Azores,Beja District,Braga,Bragança District,Castelo Branco District,Coimbra District,Faro District,Lisbon,Madeira,Portalegre District,Porto District,Santarém District,Setubal,Viana do Castelo District,Vila Real District
2020-02-29,6.626919994430781,9.588150759913566,6.15196927484811,6.227284080338995,5.305260966707072,5.271403768115448,7.191977490514561,5.745197215187899,12.2264653111621,7.380237596843942,6.7960303722587945,4.732160012677411,5.229358904617391,9.528323140040722,5.691779566878322,3.370619237524898,5.999616556764415
2020-03-01,2.5848229879243796,3.0749536758677576,13.15083798684902,9.08948995762566,2.608781369096466,1.3975394046574459,4.349691023142886,-5.140288725964023,9.068327187360444,4.447597184160946,8.618273292513848,5.480444105499818,-0.8943940414354837,8.556834375128384,5.680159737888438,1.7974718630145574,-5.108383194057959
2020-03-02,8.742062696387867,12.420268858746326,5.426465129476805,9.894667034140628,7.211492790893555,7.601274255058067,8.730224083232498,7.195830843374066,8.333366579617893,10.995716122036708,7.6458959163269276,3.962007388552696,9.81903792846701,8.193371911837799,7.725249640108074,6.76999802485803,3.864914278664044
2020-03-03,6.849899524132426,10.007331220271595,2.8179001588334724,4.510348124160266,4.336725585864092,4.5113720644866735,6.867172288919359,6.604301056913434,6.7709795029771085,5.256601435935566,7.729821344628775,2.7953687838600736,6.355311273932612,7.02758539394299,5.129186179951424,4.424177412166498,2.9552949942513744
2020-03-04,7.001715374142056,8.699680910602982,4.409421110142065,3.0666491542357117,6.251630861222303,1.7804269127827737,6.779465246352108,6.099732838413899,7.580294102164433,6.222591036566451,6.339746147123463,0.7986767953885924,7.026830424783849,8.531701332454036,6.613619333409143,-2.9210116088561904,2.212116685284428
2020-03-05,7.934750285659574,9.079352408030717,4.369274635694641,2.236280015158301,6.982128193241188,2.1767154836924876,10.836156918501102,9.15772204144139,6.1256249874885125,7.488104830413891,9.807699190171066,4.715996315627879,9.547921719574486,7.604678719965545,8.003157216782807,4.973484813503746,-0.9541325685435021
2020-03-06,6.864132260070828,7.10775879448467,6.799092208203016,5.843589589003342,8.659959136572162,1.1505769619166095,5.51301410422719,4.845001643546682,6.109419630378754,7.892606956301202,9.773936086831242,4.369903037626156,7.9289430771486575,9.015029076191517,5.479717687812934,7.370113964189822,-1.4360372532642567
2020-03-07,4.244518139852576,4.794075379956783,5.468523340802678,4.150876769903883,5.131791943272509,6.149173380492763,6.328400456006246,1.4362993037969747,5.857759967027218,4.40522077097275,8.41376535228406,2.7040914358156627,3.0961278090253153,4.955076028796667,5.138869370776328,5.196850650347689,0.2999808278382207
2020-03-08,5.676489516766327,7.5163392891784735,14.090456662606586,11.911000964619149,7.089100757692502,9.526241202158152,12.323321387526024,1.2537755732412714,5.303918056393726,5.666882163621265,8.984844128774792,4.306199055136828,3.0642885389418515,10.54427805737691,9.453699202353363,25.659270338905408,0.3406233916098506
2020-03-09,11.15767426815568,14.74455223893844,8.729946455436261,8.763930995280257,14.712100620844717,9.389358918003348,12.47174869033214,10.434432533705369,8.932011536378361,11.011125726832415,10.921881600385246,6.339021660542555,14.494586498905363,9.468390499817275,11.06982375102977,13.53999604971606,7.40662340733465
2020-03-10,16.842861567995474,22.79956251050804,7.5150376691820755,12.123195645433563,20.019289021145507,12.1815660710073,17.00552812150079,15.849940287941864,11.269395985385804,15.143789112981096,11.199703707867224,9.984410748066201,20.12434834548147,16.089013933533305,13.521607667895355,15.37964858578269,14.11845251019239
2020-03-11,25.984231578210757,33.08731100426052,9.980222373941752,15.613265235814934,28.844043729980502,11.128625423662648,24.534840391120166,25.86198806297906,15.959416984209877,26.32345739226656,20.286801806756912,11.981102736537684,29.621134267649175,26.157697491072533,29.34490979487029,17.52606965313714,19.591651098105217
