date,total,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico City,Michoacán,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,State of Mexico,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas
2020-02-29,5.328813312455335,38.84980186251524,8.211224326306178,9.383673866666907,0.5191009357812213,2.138680364838568,7.50199790629165,13.182778881762282,3.50952629981427,3.2169434747365004,2.5500799339035245,-0.24901286985844495,12.552185123339846,8.06723977516593,11.152190265840815,3.999686791824284,0.7656585957868945,7.910900957803152,18.288978446431003,0.5749121473207531,2.550612765029393,4.728892145197268,1.2961168246377643,9.414120952667176,-2.081978931489426,6.091220789827205,5.266841344709254,7.4303048777115634,7.000244144962046,8.080957317764186,3.7520548583588424,-6.68354994472985,7.649832291183242
2020-03-01,6.453089056698998,17.772242693296654,-9.694679527878865,12.9048148169395,-1.776775629457048,-3.9590990169355833,5.183440826904888,29.823510254705145,1.1884161053573097,6.132328606378504,3.365950845281301,-2.8923802575865527,13.003661632234344,3.872697812753824,9.95195454216288,0.16815785324296872,7.461304346317237,5.403222159043221,15.104723902644997,-0.7536663443868696,6.054095959258445,4.631379261027214,-2.0533771327778565,11.820113035896343,7.642502332303446,5.996270253188425,3.178598470654817,7.4476451458042385,12.114143143321217,6.63188512858396,8.195252560690538,-8.060557948773349,15.901390358449333
2020-03-02,1.7712496563048976,0.7248168161895395,-10.503133601226171,-7.402496049179296,4.524002824519798,-1.1608883558133152,4.497201231569151,10.51120831375088,-1.050071789131398,-2.9442884872101662,-0.9270381564114784,-6.329715603440241,3.8498805663923563,2.013687575175395,1.4675959249459367,3.8638304471138634,-0.33545900598238937,-0.8794156889985058,3.374814360888701,NA,-0.2945235872071676,3.97389139845487,-2.351894105634089,5.684253000490772,-1.7978993886396781,-3.513169855634869,0.4854586755181902,8.994782398961865,4.918726692161218,1.2663756291641401,1.7331147664215494,-0.1012225023776774,-3.917415987556813
2020-03-03,1.8862143833255827,-0.7305090948507139,8.877522001588826,-6.239900119725288,5.251125826478053,-7.227033290236649,-8.400486363985044,0.6799833849790068,2.8668016640147225,-16.65989414948894,-2.2678117986875166,-8.3218185623078,3.1091176389835287,3.2732030384649664,2.777468565690606,-0.6346296382277012,2.4400534037451034,-4.6658954678305005,1.1919516559773475,2.826248791450761,-0.32339844869806644,4.07816260132978,-1.332358501853537,6.857270844926857,-3.5243022480386483,-4.6170897311019,3.5398028423201366,4.343737157215278,3.971708359131742,0.8557891495490393,1.453981003710522,1.56417414051543,-10.689930189998023
2020-03-04,2.2168370810333453,-4.404874970638785,4.692128186460674,-3.6269181209032446,7.126187111055443,-6.8224958119928685,-3.306513667401319,3.0923284235816286,-0.8617698031572406,-0.9509203981925505,-0.48140250458072603,-5.369100570870932,5.242249295503955,5.120684530383995,2.5399219120460153,2.066346501714446,-1.6086564436734754,-4.642854008730103,10.830467205031583,-3.763500527419048,0.24158634114051983,3.035450572580688,-4.767688010569672,8.062200963778762,0.938034463638093,1.6649912283325505,4.54346938972084,6.473700087932284,7.512691628723174,2.439479856635857,2.991128573708234,2.0559627133881078,-10.123487858788494
2020-03-05,2.514159650914427,2.2845011693513233,7.085577745712563,-2.9817726748045854,1.0639660724192312,-6.631730508271276,12.012524178546933,4.579973439367849,2.3729893130416775,-2.4876154692331967,0.03963353953375455,-10.973805626300239,-1.4303079315397076,6.172682571804346,2.0994507890936958,3.3755076416512306,1.9653837439832784,-3.4571789258554797,7.333694561197158,-4.8804726993565115,7.974274248403215,1.7204748474360008,-0.3690928705922111,3.255051990413736,0.4518580648012765,7.953785862074794,3.561956710448943,-2.6993017330931934,2.7016462089470332,0.56251309268111,-1.9845263403701803,-2.5974076081819106,-2.8455621487024176
2020-03-06,-0.09117892143019841,-0.5170486450566741,12.051381174705876,0.5393682754680074,-2.2376685558951546,-8.267135574346847,8.129226607160238,8.13948817154814,-3.115629288337716,4.922241453258096,-7.067336769055598,-5.156481889684106,-1.1694759148464586,4.841112448143518,0.7405300538718029,0.9386438361810909,1.418208535377998,-2.872501901182892,9.38983498773522,-5.480507058156826,-4.843276767406756,-6.85679706312597,-7.990336097730089,-1.5298550947220826,4.024777952723607,5.938724473407347,2.9088992064780443,6.559438080168292,7.906882000847118,3.199112921965903,-5.054997730191481,-1.4925544454368846,-6.408236474289626
2020-03-07,3.737542918451785,7.405654538187886,7.454990970615278,6.584867108628854,1.4523375445937847,-1.9833839869345575,8.276753843328114,9.515898351953725,0.7925976450442849,0.750523799586623,2.8932483859640823,-1.369570784221447,5.197670732650927,9.376713136312906,8.42184633994205,0.11115519112670814,-0.17691353917803246,7.099649585309988,20.224113389108854,-2.444584424742026,-1.5842674004673132,1.756197389161664,-2.19643638494538,4.168903485048608,4.452803841111313,2.806315860657283,6.115430815208313,1.3978182779151405,9.150023832935556,9.332909534295478,-0.040149376828298444,-2.070286652403817,-2.732082961136872
2020-03-08,9.688751477191518,9.282209070155046,6.045998644219318,11.415357900761945,1.567799333618652,-4.676146490220769,-1.645642524737156,18.15352513411949,4.214698022799124,9.929266082849468,7.017069840866446,0.369688337559076,9.566369892247673,15.464851573281646,23.73543081760532,3.2900036484768402,8.737402005962062,3.127878072878965,27.838883680532486,-0.552688652550371,2.191601987159218,9.99748431268226,-1.0634071077785927,16.10699523242162,11.46423014198344,-9.490258182229601,5.270694191340351,8.72600824352539,15.444571067802542,0.4875113469902954,-0.9979987954462757,-4.979956131128185,7.434317195470525
2020-03-09,-7.86358732821485,-11.157814889012007,-7.280921911760596,-6.263723806804264,-5.151885941696349,-7.697715522032139,1.2163858569196562,-6.361665324334179,-9.151860808111342,-8.29622649324828,-7.581606111298462,-8.12452375003534,-5.569474916446394,-9.945464588843361,-16.216646452449794,-2.4273633617840966,-8.049082662274854,-8.919924854241394,-12.54455275987031,-8.449759207260481,-12.291066041292583,-7.74117133936131,-6.201141717288259,-12.39356693676246,-3.9227762376735296,-2.342113237089913,-6.310962781736473,2.910274994887415,0.787419304315879,-4.079902653411881,-6.8397331239637,-11.684514519747742,-14.533918467953601
