date,total,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Vysocina Region,Zlin Region,Ústí nad Labem Region
2020-03-24,-63.6272749206907,-56.13346026402915,-64.8009700049163,-58.26532177445374,-60.263535046290976,-62.27683675198243,-64.07757441986081,-62.83477881365888,-59.73695443137383,-72.79753738584598,-61.11114702649695,-65.16525969821159,-60.49718046032919,-63.331796204855976,-55.3698987069114
2020-03-25,-63.35167700475876,-55.37724323455835,-62.965765641027474,-58.197352107398444,-59.561097437820116,-61.995219423706196,-64.40712396253052,-61.763468226242416,-59.54928093713165,-71.92576239001869,-62.141566629746656,-64.98992545166301,-60.97175036564775,-63.451425589451475,-55.552844203030226
2020-03-26,-64.6046120387499,-57.43877755693732,-63.8074614644655,-60.42407669289997,-62.26732056577188,-63.092854198079806,-64.54435573689739,-64.35970739754897,-62.874470283832835,-72.86674113413657,-62.88331580611195,-65.7655889119377,-60.685864880516085,-64.75203625877373,-57.1165467593301
2020-03-27,-63.83277856898676,-56.102633582573006,-63.68735646682879,-61.0166573113116,-62.5827402081431,-62.63822963741543,-64.27762355573363,-65.39241219803152,-61.87065769668108,-69.96402835861464,-64.21769963369692,-64.00843483239653,-63.021549294041805,-64.19408480902031,-58.69950673627405
2020-03-28,-70.721133415748,-63.51163380379573,-75.69113035063145,-72.81657443981194,-71.50737450640092,-69.41819084444825,-71.82730398780336,-73.07592894255625,-71.08013290900634,-74.26619471067959,-72.71149239295194,-69.46094873865172,-73.78799666410039,-72.99880751524888,-67.58873210558464
2020-03-29,-73.0143311035169,-67.58460909118745,-77.75981882992603,-74.53783445904314,-75.15501883689006,-72.31125623049428,-72.4632089704329,-74.79195617176927,-73.77108208798651,-77.19774238132257,-71.77092384972586,-69.41425646647302,-73.33725054920946,-71.02253008173128,-70.79605551385735
2020-03-30,-60.931831719784135,-51.56629473954378,-59.374145791699505,-56.51917145461075,-57.48087587003453,-60.933147247101246,-60.458327976171454,-57.62299757757879,-57.28757472446947,-69.41135953546063,-59.02354367445858,-61.49848697691311,-54.88429543557746,-59.92762243680653,-52.77303553305625
2020-03-31,-61.953774280884346,-54.51602282137761,-62.24225313526397,-57.01602014759239,-59.64043612087055,-60.00755855382472,-60.12684559160925,-61.291512480975165,-58.701381714427235,-71.69027741319655,-60.73358140192957,-62.396122086960716,-57.251427252467664,-59.33808882951992,-55.538401137547154
2020-04-01,-60.327268661424775,-51.46418135722033,-61.086362638008346,-55.07744865763513,-57.21867119800202,-57.78826022280137,-60.13457695917921,-58.55050160866637,-55.93343828139897,-69.59109704838203,-59.761469401461156,-61.50325149448237,-57.81462165817704,-59.76205536852636,-53.67139420610292
2020-04-02,-59.8509462518083,-50.72626766986412,-58.969632159659085,-55.01522290610564,-58.128163418336186,-57.8420846950999,-59.39139925151644,-59.48186621844736,-57.69083213004626,-69.31235972887826,-57.61364672196014,-60.71710609555533,-55.558985180488186,-59.1179707618642,-52.77399840408845
2020-04-03,-62.32893791788997,-55.23370649902823,-61.904037461919025,-59.64386150064556,-62.314730266619094,-60.6025112029817,-62.129269792229906,-64.2921472704146,-60.07091700830735,-69.89194112081194,-60.583511014443296,-61.10207911515111,-58.62653643595098,-60.92868112710165,-58.50500678776878
2020-04-04,-69.62352090663178,-64.15417744539702,-73.47351167426737,-70.15331227434967,-71.94567235300876,-67.27290116283537,-70.44048992994111,-72.40129281588588,-68.64518962473599,-73.34540039314646,-71.63710312203109,-67.75429854534464,-71.319851975797,-71.5163601813415,-67.66383604609659
2020-04-05,-63.14458030492552,-50.99407446501429,-69.07670792078294,-65.29970365504927,-62.6436955378038,-59.426062022742386,-62.411464708533586,-64.47166417965737,-65.09575451311977,-69.70835895520774,-63.998807157681895,-60.01481620584717,-64.1860561701448,-61.233018281512585,-60.48563250101313
2020-04-06,-54.10241977989853,-41.42335320668016,-51.582694385011294,-50.23915714640352,-49.1174176226212,-49.317633894820055,-52.518213481818535,-51.753952818948605,-50.01258014510208,-65.58785244240559,-51.90045751173423,-55.374176093393004,-48.034479211822706,-51.748800670781606,-45.6631958312593
2020-04-07,-63.19954058295818,-53.238642208539055,-63.49230595066678,-57.46978947413053,-62.549843681024626,-61.598263940504516,-64.19257851246402,-63.4225519197279,-63.075617772533434,-71.39135566710803,-63.64609395397211,-63.78069089258616,-61.12803443085306,-64.52234784035036,-57.60953672781873
2020-04-08,-62.113079434602234,-51.51909138356407,-60.85095684264041,-56.90688575260221,-60.833419001372704,-59.36166488624235,-63.81954002721327,-61.692047520414654,-62.17863471287337,-69.75257246106005,-63.45874493519944,-63.04790809043477,-61.63595764277033,-64.30797198315523,-57.353413033252366
2020-04-09,-53.35527860896166,-40.197029285003325,-48.488789645889824,-48.7888184761392,-50.616144696342076,-49.288799356088695,-53.24979413812637,-56.97442035708882,-53.39840246686613,-64.16725327610713,-54.351288553229836,-53.153910906120274,-51.187796112825005,-54.87734833672304,-45.354114229921706
2020-04-10,-73.81722907825504,-65.77643155702609,-73.33034651708442,-74.7474873757348,-70.67335078945618,-72.81489950700195,-76.46612452978172,-81.06636169320569,-74.19936262612893,-76.00397772330993,-75.40989178068286,-74.26548825548825,-77.4244600349752,-76.02686649813009,-73.91864627129608
2020-04-11,-66.99976502489825,-55.99955686645406,-64.99986388100268,-73.00037973663753,-64.00019350898306,-64.00018101682647,-68.00027704067124,-70.00001286859565,-69.00032562153274,-73.00034281486423,-68.9998789241035,-66.00000317634503,-67.00012229545752,-67.0001116540923,-67.99987803633591
