date,total,Baden-Württemberg,Bavaria,Berlin,Brandenburg,Bremen,Hamburg,Hesse,Lower Saxony,Mecklenburg-Vorpommern,North Rhine-Westphalia,Rhineland-Palatinate,Saarland,Saxony,Saxony-Anhalt,Schleswig-Holstein,Thuringia
2020-02-29,-0.6078397985955808,-3.7928713160334113,-2.507306793034758,1.5346911427471293,0.507229070763658,-0.4043219595268128,1.3012565148408342,1.3427845611983813,1.3637851143246047,2.2050772949966704,-0.395730127421259,-1.6760142286624613,-3.0697195479236856,0.7896233211235326,1.5311079856622343,1.5495140823901208,2.642557487829341
2020-03-01,0.5747279029522417,-1.1945898938196093,0.5657315404084566,1.0009693015155474,2.486285407353809,-0.6372884219208336,1.1181455681416748,0.38795875446644035,1.5049656860187715,6.01106177072909,0.04898601091865099,0.5743321069615642,2.0900421160661264,2.7412278802037333,2.4888648958424406,2.270395710874386,1.1782464254415925
2020-03-02,0.25228110966353545,-1.1461867376680854,0.4887612628018639,0.5674407301180534,0.44778067305600805,0.715264799829576,-13.172300229571437,0.8109213063283489,0.6213865978648023,1.0982299858276947,0.8683010562835393,1.042235392766645,0.13068725235100837,1.6176051211168105,1.299347567163817,-0.05816637478510607,0.6693723682997509
2020-03-03,0.17186650595828354,-0.6427939136922372,0.05580345126477974,0.2263982539520247,-0.4976406195204886,NA,-14.101490884629937,-0.22460769995425495,0.21897394793380978,0.7803465025715528,-1.1497304915612794,-0.2425810067800931,-1.9297832956648902,-0.5697637471140182,0.6468814893831324,-1.0727405185777759,-1.2330046727778206
2020-03-04,0.07568433289906064,-1.400787339025101,-0.3521390200501618,-0.25433676188652987,0.6011958929467174,-1.1734963539599639,-14.379079287870685,-0.3247574536135115,-0.3601545196279766,0.9536504497684254,-1.2966885243172324,-0.5925496529252867,-1.9812950593652874,0.292834241127566,0.5761433696808043,-0.6856003847621519,-1.8117427006589875
2020-03-05,-0.1497919088627242,-1.6650685716124214,-0.6138379639125771,-0.3381522856900454,0.07095453919945309,-0.9000976956132619,-14.556346268185829,-1.1502636755233056,-0.1527055163222621,2.038475710398572,-1.3687267756681896,-0.648161109025071,-2.7234460252710138,1.639123292190082,0.8274498475706543,-0.8047937757152381,-1.3472417060137443
2020-03-06,-1.4632304360485058,-2.758011837513831,-1.1853422751415281,-2.002901999856423,-0.5312001988715813,-2.1544584414785883,-15.410539354649458,-0.49005316353655626,-1.2840709139802793,0.29298899360355235,-1.6953001817925295,-1.196605124353977,-2.6013440668700714,0.2245374372863126,-0.7716039635951321,-1.8832555770587622,-2.0704282139370296
2020-03-07,0.2396670541803587,-0.19651681397518697,0.007697027760659274,-0.34682285711799526,-0.27039432505737526,2.695479730178752,-0.7051719436712305,1.1959630776785004,1.819020427134367,3.2544757818904397,0.18825996353050187,-0.9434771172790972,-3.9587744325305456,-0.09262169288060396,2.2775813014683814,3.069468203823876,-0.6608753988855086
2020-03-08,0.7907436031016439,0.5140415183291837,1.1689860911501273,-0.48169841266388236,5.543083663676193,-0.8500387863385136,0.08571150696556393,0.3393423691949566,1.701850156748732,8.14624299862426,-0.7309481237077139,0.3231217363039185,-0.2785450926021492,3.971505922001654,4.129803119989869,0.5311257500869523,1.6370827738106744
2020-03-09,-0.8112414432618061,-1.899339847385797,-1.1622511918595504,-1.502899047511313,-0.983775097549174,0.3176815396282101,-15.820590995927894,-0.14876613893074028,-0.1623096368456748,0.16755906496935183,0.2199567941249231,-0.11122291219956838,-0.9930323335576621,0.46030174643694083,0.1545069456656115,-0.801933134332364,-0.7590626010056415
