date,total,Aveiro District,Azores,Beja District,Braga,Bragança District,Castelo Branco District,Coimbra District,Faro District,Lisbon,Madeira,Portalegre District,Porto District,Santarém District,Setubal,Viana do Castelo District,Vila Real District
2020-02-29,1.0247974775615372,0.6822223974776257,1.894882240611499,-0.4790327976567689,-0.7035506398986934,-3.979265382624097,-3.6622577519693955,0.7275402178715445,7.567509834786764,1.5339454702443536,0.41943317747702413,0.6386149929373994,1.607932125455754,0.7355972182871267,1.097532752491774,1.0334265908181601,-0.4015683903476228
2020-03-01,-0.47882503046752006,-1.1213430110653368,0.9282815425442581,2.5900740942130156,-1.8277022058237795,-3.18283933772165,-4.727606798176169,-1.9161434723652406,7.715723636200962,-1.3878093402715477,0.3057371680925916,NA,-2.637849434571204,0.6787906268225448,-1.63333614347201,NA,-4.688190002974054
2020-03-02,3.491665664577843,3.5811871484494517,0.9666006980672408,3.8603837398210468,2.6908900153733994,1.5260057790816672,3.080457730351953,3.9875722086240124,4.978071291369712,2.3526949136681536,NA,1.6503206873632643,2.7658725509176514,3.8801790441061783,2.8057661441653226,2.9650294720893386,2.282650199590463
2020-03-03,2.6523229567466307,2.455039754303287,1.6735891174662736,2.520255548805552,1.4367345268583371,1.2404765375638833,3.325121977853328,3.382726520248591,5.3385655051319825,2.291724210434466,-0.8207132105985506,0.2674624249631597,2.170660599545735,3.1108830003739607,2.7625561932798193,1.980178693374152,0.3415750404643635
2020-03-04,2.4508807068671397,2.3397345603634063,0.3563681463637399,5.0502081178065845,1.5638707158617695,1.2404765375638833,4.355794201579592,1.961195369914598,5.962975907218886,2.464958430733356,-0.6487360535464679,0.2684314917202726,2.3961341477379863,2.1509478869809433,2.607960591222798,1.6601498136369155,0.34254267513989994
2020-03-05,2.29100590537548,2.2705514439994783,0.5910729739420095,1.464250049517654,1.309598337854905,1.495447465608192,3.0014716347019035,2.6015074457224925,4.966596674486032,2.1910741606518713,-0.8235794965494186,NA,2.3751154271437933,3.17250370975927,2.2862865124084983,1.751586636418983,1.203737536367332
2020-03-06,1.7786071665947116,2.032254043190392,0.23853674313056786,2.782075094083543,0.8450254968348437,-0.5089869087925711,3.4089242988478934,2.480730018249746,6.116927017074922,1.6675003439943352,-1.4866469798502266,0.27327682550583704,1.424496018451889,2.7324933318047977,1.9962997309102346,1.4515595616653236,2.1142817660471227
2020-03-07,1.6978703918414237,1.6209988514714853,2.5261903278526403,5.744514763803036,0.49229426568998247,-1.705535870738334,2.5631951283510155,1.6007801895197356,10.610195745109166,0.9813379853802995,-1.257344103780783,3.833628091138622,0.8464812021115852,5.588228082380214,2.560909755814139,2.0668531816363203,1.6062735613904913
2020-03-08,1.3157696162763572,0.14028798596018782,2.7848446276327743,5.180148188426031,-2.437573548562049,3.979265382624097,1.5758689327253894,2.1289417969600795,9.469427583256676,0.28356215948365654,NA,3.3927027166522534,-2.6846638577128155,4.7544228585102495,0.7777791159390525,-0.790547530303293,1.1718055920746295
2020-03-09,1.9336857240416212,2.6260757919807762,0.9666006980672408,4.932874173441262,0.3517753199493467,0.25401598074826254,3.226870980825217,3.267700398845975,3.0359923838069216,1.0897303466846322,-0.9267657907806682,1.3751057283432013,0.2417152868332179,2.3502523688990524,1.0072719661976122,1.3763146762509137,1.2288960379312794
