date,total,Aargau,Appenzell Ausserrhoden,Basel City,Basel-Landschaft,Canton of Bern,Geneva,Glarus,Grisons,Jura,Nidwalden,Obwalden,Solothurn,St. Gallen,Vaud,Zurich
2020-03-27,-57.514171952063485,-35.210752709852024,-40.80033292805326,-65.8324217029343,-46.50673012272163,-57.13675131779218,-80.0267177375102,-24.735032084789726,-67.47515473631854,-51.14199428823656,-57.86475103034532,-50.525986974883075,-53.284726641777276,-40.87703960467184,-66.65700452761185,-62.7952152227092
2020-03-28,-52.894505675605394,-30.672304354493047,-27.000465120074413,-68.03478607066235,-40.3333373636951,-56.64217395689183,-78.39514798403147,-11.66703626654839,-70.08796242015018,-45.63153844122429,-53.99992592256944,-47.36829468367012,-46.16251545184693,-32.81281677841596,-57.74780819558672,-57.04999002072959
2020-03-29,-66.96417332540446,-35.83217885951958,-61.52412504385999,-75.74979347586509,-60.55299654132828,-68.98144357356244,-84.09746985078591,-44.19622585720771,-78.18235369205738,-64.08790984920793,-79.21534031113427,-79.87942886352259,-62.77653307208973,-56.69967905450257,-67.48217858547261,-72.93548958673922
2020-03-30,-61.06148641327654,-34.74383415477394,-53.42809814849569,-64.91781536506996,-46.093215003823005,-60.8610833818716,-81.93229891098976,-34.374549000144306,-70.83268505387815,-56.27245187065912,-62.976481579315305,-57.744539459957,-55.11250832051799,-46.979949810028884,-69.95099202687716,-64.18388523384095
2020-03-31,-52.707596496581886,-36.063091308576375,-38.24951651992263,-60.97952624461305,-40.5869347363835,-52.647808460931394,-77.11835091118542,-8.487597283968865,-55.061179005226506,-51.20260160638631,-45.786445368638326,-45.400921422048036,-48.7123955587575,-34.269171626369236,-63.09275096061513,-58.39631666353855
2020-04-01,-51.86650519097611,-35.695499064305814,-38.56090216974434,-61.411343537674135,-41.19821795562493,-51.82028665355408,-76.48187526192031,-8.040557427021621,-55.489080596330915,-49.37957195727873,-49.91984964220796,-43.11535366840819,-48.53594654045305,-33.53863458663117,-61.48169684764888,-58.519497371386684
2020-04-02,-52.86757808201726,-36.378898040374644,-37.953798072607675,-63.23959448223789,-41.21051932071803,-52.15323110003103,-77.35967324950197,-24.553752142799308,-60.51861464798017,-47.6181116472439,-49.932454440602605,-47.407098890013756,-46.41568143463159,-35.14978022853412,-61.68870915484741,-59.9331884638001
2020-04-03,-53.6080869056909,-34.74807886891101,-38.400313344050126,-64.25325913009176,-41.26824111077024,-52.80847351359178,-76.99240180234293,-23.280392550274374,-64.69137959960776,-49.75957022186843,-52.6037021003925,-47.001594933722814,-48.555125781573096,-38.357913817771454,-61.735670280091504,-59.83984058363393
2020-04-04,-50.66030739583713,-31.33617764553134,-25.50033048005287,-65.32366591667748,-37.96106641843459,-53.13948223654271,-77.50485122992346,-8.333597333248852,-67.5437349010328,-40.2634616908178,-53.000268449885816,-45.26316648952815,-42.567366703893676,-31.731168913377424,-53.315253006729556,-57.19819180985938
2020-04-05,-47.180311918594406,-33.30572500513344,-27.523358003737272,-65.45542308627519,-31.4981184502937,-49.70550870136761,-77.46831637392334,-1.636799476224167,-68.10783090375283,-30.295962907491315,-57.43133988554456,-51.96950345086614,-40.0942035614633,-28.62968995655663,-48.08627546934475,-56.02220098962168
2020-04-06,-50.722874451527204,-35.816897888626116,-37.64241242278597,-61.57483783571509,-39.3567982270741,-49.2477100874618,-75.24161304507437,-9.821676857063402,-59.1045109699286,-40.08452579913758,-49.90627524393679,-36.089852109893826,-45.24862461247658,-31.992614339743632,-58.25192149922755,-58.24234077872838
2020-04-07,-49.70358583541173,-37.451961774226824,-35.69967931194868,-60.97952624461305,-36.546409432728794,-49.27964952564127,-73.86674872717538,-8.487597283968865,-51.47376024820224,-44.61949243021576,-40.4003180546155,-36.61370889553284,-46.55473093275194,-29.670752430498606,-57.900192255052296,-58.151879946402396
2020-04-08,-50.124131488214616,-36.6480129166651,-32.34102277456363,-60.98433490043779,-36.94194563341443,-49.953281312699296,-74.83396096759942,-6.432797941504656,-53.48383521679877,-44.296253400083756,-51.080460694392535,-33.68399131658872,-48.238668303092275,-32.18043975435329,-58.71961597104643,-57.63991012940857
2020-04-09,-49.36223898727982,-38.659158474810525,-34.39538470326154,-60.06684336907859,-36.33255493187962,-48.870243999886185,-74.28113090970298,-9.821676857063402,-57.389040934259484,-40.51070106803186,-47.662621129688574,-38.67421225237964,-44.61379173140295,-30.462639480033797,-56.63607543470578,-57.37141468027083
2020-04-10,-60.8634894015991,-77.24785469494563,-48.000391680062656,-75.11024225117552,-57.9346982942059,-61.4659969837556,-80.82087013372316,-7.274957672013542,-67.60748547668267,-54.59757344369537,-50.49967036836198,-36.425508494766234,-63.58014327501981,-45.42921033161849,-66.0858039021937,-69.21216022217321
2020-04-11,-46.999738643944575,-32.000050936569636,-20.999926559988243,-63.000123422166155,-32.99983125050448,-49.99973867732398,-74.00038938464948,5.000158399949311,-65.00047329972831,-33.9997434610872,-50.00032643195843,-40.00034600417322,-41.999661166740204,-24.999657069175992,-48.9996214358271,-55.00018605419415
