date,total,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysén,Bio Bio,Coquimbo,Los Lagos,Maule,O'Higgins,Santiago Metropolitan Region,Tarapacá,Valparaíso,Ñuble
2020-02-29,5.313319452238869,3.3232024184505233,-10.53455300040681,-1.0622631161504776,16.711559482668246,2.613485006659707,14.796193221490885,-2.40186945126605,3.691782446588656,0.6679150888599861,3.0890846483124705,6.148420041064521,5.587571631315947,-2.1095524924918823,-3.2597068062985066
2020-03-01,7.401009552010797,6.587578560776414,-8.489129987377526,2.0793440002112966,6.365535455119077,-4.554601216979651,18.99449075360975,-3.9122739723578444,-3.2404900686122073,-0.9579810703077515,4.131578721670874,9.753916124717003,10.245801451787592,-7.924971869247585,1.3848490160639868
2020-03-02,2.1493518326765826,6.980075190001418,-5.10923418660861,-6.900384296586541,1.720518207608306,-12.061276591279373,17.841565546023073,-4.615658034594366,-1.8406213547616943,-3.844328418595549,-0.40989407856725446,4.561238696303217,-3.220054166913004,-3.7020295900528306,-8.950316515708643
2020-03-03,3.252055809426081,4.329035303663493,-3.5441829474236863,-5.764099225735985,0.652116501551872,-8.71289922352728,12.982398240171083,-6.013789792682514,-3.457991915322725,-5.980702538534847,-0.2899016668086905,5.849869703979012,-3.7912921601489127,-4.365881488554142,-7.34247522546158
2020-03-04,4.587793088451618,2.0184163267025377,-6.56476066135702,-6.587953968306989,-2.3439912317860108,-5.7252347293480215,10.136533771860215,-11.905710859711498,-8.384839914377713,-7.494007297009045,-2.4459253212865675,8.697067008133153,-0.3590638814625711,-2.877970658242677,-15.558735628301475
2020-03-05,5.28128738319749,1.990449736413778,-10.463457977877844,-10.447670177668227,-4.684163333255466,-11.841963164147092,11.33837677111654,-14.614651115773846,-9.311378618206218,-6.698234176853004,0.1411110762280712,8.95651011256529,-2.2225478224220647,-3.9265113013957595,-11.761167628479843
2020-03-06,3.6004045602510866,1.3800065759729248,-6.641620145172118,-1.566958261832831,-7.226749341502369,-11.031080624355361,18.113011331170355,-10.283993171881045,-7.614480950698169,-6.6400301476809185,1.6539754036800456,6.202788632802138,-3.430308150977986,-4.418644283955257,-9.969573047918832
2020-03-07,1.5239256846436426,-2.3588372360795065,-18.171503460984443,-8.041475987872168,-11.82020832973964,-24.395733065477906,8.68146926278452,-17.616268232657667,-9.293173617820756,-11.35264818179445,1.8018060549665964,5.749717034988665,-4.04666914536026,-12.13640226580937,-14.940482370265999
2020-03-08,11.568381734294304,-0.5487237887691083,-18.379984810832894,-8.835529683745738,-7.160869343541785,-23.91093496339602,13.925264695293963,-7.284295247527201,-20.56781780391178,-6.981621007412169,-0.8265077321929886,20.772617383540666,-3.341022212539432,-11.70854396128396,-11.631009047840797
2020-03-09,4.505310510670065,-0.17647882837389603,-11.12733176933075,-8.665375320344257,-3.097314686726607,-11.133042129951948,23.246501939326663,-15.165459371877207,-7.090368571179874,-9.724843693801398,-0.2735826988095258,8.766696958955015,-2.3252746548191103,-5.88353134900078,-17.65084340239676
