"g1name","g2name","value"
"BWA","CRI",7.61577310586391
"CAN","CRI",7.87400787401181
"CHE","CRI",4.79583152331272
"CHL","CRI",6.78232998312527
"CMR","CRI",6.85565460040104
"COL","CRI",14.8323969741913
"CRI","CRI",0
"CZE","CRI",3.16227766016838
"DNK","CRI",6
"DOM","CRI",9.16515138991168
"ECU","CRI",9.53939201416946
"EST","CRI",9.2736184954957
"EGY","CRI",19.8997487421324
"ESP","CRI",2.64575131106459
"FIN","CRI",7.14142842854285
"FRA","CRI",9.1104335791443
"GAB","CRI",14.7986485869487
"GBR","CRI",9.64365076099295
"GHA","CRI",3.16227766016838
"GRC","CRI",7.87400787401181
"GTM","CRI",3.87298334620742
"HKG","CRI",12.1655250605964
"HND","CRI",13.114877048604
"HRV","CRI",5.74456264653803
"HUN","CRI",3.16227766016838
"IDN","CRI",2.44948974278318
"IRL","CRI",12.2882057274445
"ISR","CRI",7.34846922834953
"IND","CRI",3
"IRQ","CRI",9.53939201416946
"ITA","CRI",7.93725393319377
"JAM","CRI",2.44948974278318
"JOR","CRI",7.48331477354788
"JPN","CRI",6.08276253029822
"KEN","CRI",3.74165738677394
"KGZ","CRI",5.47722557505166
"KOR","CRI",22.1359436211787
"KWT","CRI",1.73205080756888
"KAZ","CRI",6.557438524302
"LAO","CRI",4.35889894354067
"LBN","CRI",14.0712472794703
"LKA","CRI",5.47722557505166
"LBY","CRI",2.82842712474619
"MDA","CRI",13.3416640641263
"MLI","CRI",8
"MMR","CRI",4
"MUS","CRI",11.9582607431014
"MEX","CRI",13.6014705087354
"MYS","CRI",5.09901951359278
"MOZ","CRI",3.87298334620742
"NER","CRI",4
"NGA","CRI",2
"NLD","CRI",7.74596669241483
"NOR","CRI",10.295630140987
"NZL","CRI",8.83176086632785
"OMN","CRI",11.0905365064094
"PAN","CRI",5.09901951359278
"PER","CRI",2.23606797749979
"PHL","CRI",2.82842712474619
"PAK","CRI",7.34846922834953
"POL","CRI",5.29150262212918
"PRI","CRI",5.47722557505166
"PRT","CRI",7.74596669241483
"PRY","CRI",2.64575131106459
"QAT","CRI",3.16227766016838
"ROU","CRI",3
"RWA","CRI",3.87298334620742
"SAU","CRI",3.87298334620742
"SWE","CRI",9.05538513813742
"SGP","CRI",6.92820323027551
"SVN","CRI",6.6332495807108
"SVK","CRI",4.12310562561766
"SLV","CRI",4.35889894354067
"THA","CRI",2.82842712474619
"TUR","CRI",5.8309518948453
"TTO","CRI",4.79583152331272
"TZA","CRI",5.65685424949238
"UGA","CRI",2.44948974278318
"USA","CRI",4
"URY","CRI",4.89897948556636
"VEN","CRI",8.88819441731559
"VNM","CRI",13.5277492584687
"ZAF","CRI",11.2694276695846
"ZMB","CRI",9.8488578017961
"ZWE","CRI",3.16227766016838
"ARE","CZE",5
"AFG","CZE",6.557438524302
"AGO","CZE",10.3440804327886
"ARG","CZE",6.08276253029822
"AUT","CZE",2.23606797749979
"AUS","CZE",5.91607978309962
"BIH","CZE",2.23606797749979
"BGD","CZE",2.44948974278318
"BEL","CZE",3.60555127546399
"BFA","CZE",2.64575131106459
"BGR","CZE",2.44948974278318
"BOL","CZE",6
"BRA","CZE",4.47213595499958
"BWA","CZE",9.38083151964686
"CAN","CZE",5.29150262212918
"CHE","CZE",3.87298334620742
"CHL","CZE",4.47213595499958
"CMR","CZE",5.74456264653803
"COL","CZE",12.328828005938
"CRI","CZE",3.16227766016838
"CZE","CZE",0
"DNK","CZE",3.74165738677394
"DOM","CZE",6.78232998312527
"ECU","CZE",7.28010988928052
"EST","CZE",6.92820323027551
"EGY","CZE",17.8885438199983
"ESP","CZE",2.23606797749979
"FIN","CZE",4.79583152331272
"FRA","CZE",6.70820393249937
"GAB","CZE",13.076696830622
"GBR","CZE",6.85565460040104
"GHA","CZE",4.69041575982343
"GRC","CZE",5.65685424949238
"GTM","CZE",1.73205080756888
"HKG","CZE",10.1980390271856
"HND","CZE",10.770329614269
"HRV","CZE",3
"HUN","CZE",3.74165738677394
"IDN","CZE",4
"IRL","CZE",10.7238052947636
"ISR","CZE",4.69041575982343
"IND","CZE",2.23606797749979
"IRQ","CZE",7.28010988928052
"ITA","CZE",5.56776436283002
"JAM","CZE",2.82842712474619
"JOR","CZE",5.29150262212918
"JPN","CZE",7.41619848709566
"KEN","CZE",4.47213595499958
"KGZ","CZE",4
"KOR","CZE",19.4422220952236
"KWT","CZE",3
"KAZ","CZE",7.68114574786861
"LAO","CZE",3
"LBN","CZE",11.8321595661992
"LKA","CZE",3.74165738677394
"LBY","CZE",3.16227766016838
"MDA","CZE",10.9544511501033
"MLI","CZE",5.8309518948453
"MMR","CZE",5.47722557505166
"MUS","CZE",9.64365076099295
"MEX","CZE",11.6189500386223
"MYS","CZE",3.46410161513775
"MOZ","CZE",3
"NER","CZE",4.89897948556636
"NGA","CZE",3.74165738677394
"NLD","CZE",6.32455532033676
"NOR","CZE",7.48331477354788
"NZL","CZE",6.92820323027551
"OMN","CZE",8.66025403784439
"PAN","CZE",7.61577310586391
"PER","CZE",3.3166247903554
"PHL","CZE",4.69041575982343
"PAK","CZE",5.29150262212918
"POL","CZE",3.16227766016838
"PRI","CZE",6.48074069840786
"PRT","CZE",5.09901951359278
"PRY","CZE",2.64575131106459
"QAT","CZE",2.44948974278318
"ROU","CZE",3.87298334620742
"RWA","CZE",4.79583152331272
"SAU","CZE",5.74456264653803
"SWE","CZE",6.48074069840786
"SGP","CZE",6.16441400296898
"SVN","CZE",4.47213595499958
"SVK","CZE",1.73205080756888
"SLV","CZE",6.40312423743285
"THA","CZE",4.47213595499958
"TUR","CZE",3.46410161513775
"TTO","CZE",2.64575131106459
"TZA","CZE",7.34846922834953
"UGA","CZE",3.46410161513775
"USA","CZE",3.46410161513775
"URY","CZE",4
"VEN","CZE",6.40312423743285
"VNM","CZE",11.2694276695846
"ZAF","CZE",13.6747943311773
"ZMB","CZE",10.4403065089106
"ZWE","CZE",5.29150262212918
"ARE","DNK",3
"AFG","DNK",9.53939201416946
"AGO","DNK",7.14142842854285
"ARG","DNK",3
"AUT","DNK",2.23606797749979
"AUS","DNK",5.56776436283002
"BIH","DNK",3
"BGD","DNK",4
"BEL","DNK",5.3851648071345
"BFA","DNK",2.64575131106459
"BGR","DNK",3.46410161513775
"BOL","DNK",9.2736184954957
"BRA","DNK",7.34846922834953
"BWA","DNK",12.5698050899765
"CAN","DNK",4.69041575982343
"CHE","DNK",3.87298334620742
"CHL","DNK",1.4142135623731
"CMR","DNK",4.58257569495584
"COL","DNK",9.2736184954957
"CRI","DNK",6
"CZE","DNK",3.74165738677394
"DNK","DNK",0
"DOM","DNK",4
"ECU","DNK",4.58257569495584
"EST","DNK",4.24264068711928
"EGY","DNK",14.7648230602334
"ESP","DNK",4.12310562561766
"FIN","DNK",1.73205080756888
"FRA","DNK",5
"GAB","DNK",9.74679434480896
"GBR","DNK",5.19615242270663
"GHA","DNK",7.48331477354788
"GRC","DNK",3.16227766016838
"GTM","DNK",3.3166247903554
"HKG","DNK",7.61577310586391
"HND","DNK",7.61577310586391
"HRV","DNK",4.12310562561766
"HUN","DNK",7.21110255092798
"IDN","DNK",7.34846922834953
"IRL","DNK",12.6095202129185
"ISR","DNK",2.82842712474619
"IND","DNK",3.60555127546399
"IRQ","DNK",4.58257569495584
"ITA","DNK",3.3166247903554
"JAM","DNK",6.16441400296898
"JOR","DNK",2.44948974278318
"JPN","DNK",8.66025403784439
"KEN","DNK",5.8309518948453
"KGZ","DNK",4.69041575982343
"KOR","DNK",16.6132477258361
"KWT","DNK",5.74456264653803
"KAZ","DNK",11.0905365064094
"LAO","DNK",3.60555127546399
"LBN","DNK",8.60232526704263
"LKA","DNK",2.82842712474619
"LBY","DNK",6.6332495807108
"MDA","DNK",8.12403840463596
"MLI","DNK",4.47213595499958
"MMR","DNK",6.92820323027551
"MUS","DNK",6.70820393249937
"MEX","DNK",8.42614977317636
"MYS","DNK",4.69041575982343
"MOZ","DNK",5
"NER","DNK",8.12403840463596
"NGA","DNK",6.92820323027551
"NLD","DNK",6.16441400296898
"NOR","DNK",5.09901951359278
"NZL","DNK",3.74165738677394
"OMN","DNK",5.56776436283002
"PAN","DNK",10.770329614269
"PER","DNK",6.557438524302
"PHL","DNK",7.74596669241483
"PAK","DNK",4.24264068711928
"POL","DNK",5.29150262212918
"PRI","DNK",8.94427190999916
"PRT","DNK",3.46410161513775
"PRY","DNK",4.35889894354067
"QAT","DNK",4.47213595499958
"ROU","DNK",7.14142842854285
"RWA","DNK",8.18535277187245
"SAU","DNK",9
"SWE","DNK",4.89897948556636
"SGP","DNK",7.21110255092798
"SVN","DNK",6.16441400296898
"SVK","DNK",4.35889894354067
"SLV","DNK",9.64365076099295
"THA","DNK",7.07106781186548
"TUR","DNK",2.44948974278318
"TTO","DNK",3.3166247903554
"TZA","DNK",9.79795897113271
"UGA","DNK",6.48074069840786
"USA","DNK",5.8309518948453
"URY","DNK",3.74165738677394
"VEN","DNK",4.12310562561766
"VNM","DNK",8.18535277187245
"ZAF","DNK",16.9410743460974
"ZMB","DNK",9.64365076099295
"ZWE","DNK",8.36660026534076
"ARE","DOM",2.23606797749979
"AFG","DOM",11.7046999107196
"AGO","DOM",3.87298334620742
"ARG","DOM",2.23606797749979
"AUT","DOM",5.56776436283002
"AUS","DOM",8.42614977317636
"BIH","DOM",5.3851648071345
"BGD","DOM",6.6332495807108
"BEL","DOM",6.557438524302
"BFA","DOM",5.56776436283002
"BGR","DOM",6
"BOL","DOM",12.2474487139159
"BRA","DOM",10.0995049383621
"BWA","DOM",15.8113883008419
"CAN","DOM",5.65685424949238
"CHE","DOM",7.41619848709566
"CHL","DOM",3.46410161513775
"CMR","DOM",5
"COL","DOM",5.8309518948453
"CRI","DOM",9.16515138991168
"CZE","DOM",6.78232998312527
"DNK","DOM",4
"DOM","DOM",0
"ECU","DOM",1
"EST","DOM",1.4142135623731
"EGY","DOM",11.4891252930761
"ESP","DOM",7.28010988928052
"FIN","DOM",3.3166247903554
"FRA","DOM",2.23606797749979
"GAB","DOM",7.14142842854285
"GBR","DOM",3.60555127546399
"GHA","DOM",10.8627804912002
"GRC","DOM",4.47213595499958
"GTM","DOM",6.40312423743285
"HKG","DOM",7.34846922834953
"HND","DOM",4.24264068711928
"HRV","DOM",5.19615242270663
"HUN","DOM",10
"IDN","DOM",9.89949493661167
"IRL","DOM",12.1243556529821
"ISR","DOM",3.46410161513775
"IND","DOM",6.2449979983984
"IRQ","DOM",2.23606797749979
"ITA","DOM",1.73205080756888
"JAM","DOM",9.05538513813742
"JOR","DOM",2
"JPN","DOM",9.9498743710662
"KEN","DOM",8.71779788708135
"KGZ","DOM",5.47722557505166
"KOR","DOM",14
"KWT","DOM",8.77496438739212
"KAZ","DOM",13.228756555323
"LAO","DOM",5.74456264653803
"LBN","DOM",5.47722557505166
"LKA","DOM",4.24264068711928
"LBY","DOM",9.2736184954957
"MDA","DOM",4.69041575982343
"MLI","DOM",2.82842712474619
"MMR","DOM",10.4880884817015
"MUS","DOM",3
"MEX","DOM",5.3851648071345
"MYS","DOM",6.16441400296898
"MOZ","DOM",8.77496438739212
"NER","DOM",10.9544511501033
"NGA","DOM",9.79795897113271
"NLD","DOM",8.60232526704263
"NOR","DOM",2.82842712474619
"NZL","DOM",3.74165738677394
"OMN","DOM",2.23606797749979
"PAN","DOM",14
"PER","DOM",9.4339811320566
"PHL","DOM",10.6770782520313
"PAK","DOM",3.16227766016838
"POL","DOM",6.48074069840786
"PRI","DOM",12.0830459735946
"PRT","DOM",2.82842712474619
"PRY","DOM",7.28010988928052
"QAT","DOM",7.21110255092798
"ROU","DOM",9.53939201416946
"RWA","DOM",10.4403065089106
"SAU","DOM",12.0415945787923
"SWE","DOM",6.78232998312527
"SGP","DOM",7.34846922834953
"SVN","DOM",6.6332495807108
"SVK","DOM",6.557438524302
"SLV","DOM",12.6885775404495
"THA","DOM",9.59166304662544
"TUR","DOM",4.69041575982343
"TTO","DOM",6.08276253029822
"TZA","DOM",13.3416640641263
"UGA","DOM",9.2736184954957
"USA","DOM",8.71779788708135
"URY","DOM",6.32455532033676
"VEN","DOM",1
"VNM","DOM",4.79583152331272
"ZAF","DOM",20.0748598998847
"ZMB","DOM",11.0905365064094
"ZWE","DOM",11.4891252930761
"ARE","ECU",2.44948974278318
"AFG","ECU",12.2474487139159
"AGO","ECU",3.74165738677394
"ARG","ECU",2.44948974278318
"AUT","ECU",6.16441400296898
"AUS","ECU",9.2736184954957
"BIH","ECU",6
"BGD","ECU",7
"BEL","ECU",7.07106781186548
"BFA","ECU",6
"BGR","ECU",6.40312423743285
"BOL","ECU",12.6885775404495
"BRA","ECU",10.3440804327886
"BWA","ECU",16.3401346383682
"CAN","ECU",6.557438524302
"CHE","ECU",8.12403840463596
"CHL","ECU",3.87298334620742
"CMR","ECU",4.69041575982343
"COL","ECU",5.56776436283002
"CRI","ECU",9.53939201416946
"CZE","ECU",7.28010988928052
"DNK","ECU",4.58257569495584
"DOM","ECU",1
"ECU","ECU",0
"EST","ECU",1.73205080756888
"EGY","ECU",10.816653826392
"ESP","ECU",7.74596669241483
"FIN","ECU",3.74165738677394
"FRA","ECU",2
"GAB","ECU",6.6332495807108
"GBR","ECU",4.24264068711928
"GHA","ECU",11.4455231422596
"GRC","ECU",5.3851648071345
"GTM","ECU",7.07106781186548
"HKG","ECU",7.14142842854285
"HND","ECU",3.87298334620742
"HRV","ECU",5.65685424949238
"HUN","ECU",10.5356537528527
"IDN","ECU",10.2469507659596
"IRL","ECU",12.2474487139159
"ISR","ECU",4.35889894354067
"IND","ECU",6.6332495807108
"IRQ","ECU",2
"ITA","ECU",2
"JAM","ECU",9.53939201416946
"JOR","ECU",2.64575131106459
"JPN","ECU",9.79795897113271
"KEN","ECU",9.21954445729289
"KGZ","ECU",5.74456264653803
"KOR","ECU",13.6747943311773
"KWT","ECU",9.2736184954957
"KAZ","ECU",13.6381816969859
"LAO","ECU",6
"LBN","ECU",5
"LKA","ECU",4.79583152331272
"LBY","ECU",9.74679434480896
"MDA","ECU",4.12310562561766
"MLI","ECU",3
"MMR","ECU",10.7238052947636
"MUS","ECU",2.44948974278318
"MEX","ECU",4.89897948556636
"MYS","ECU",6.70820393249937
"MOZ","ECU",9.38083151964686
"NER","ECU",11.5325625946708
"NGA","ECU",10.2469507659596
"NLD","ECU",9.53939201416946
"NOR","ECU",3
"NZL","ECU",4.35889894354067
"OMN","ECU",2
"PAN","ECU",14.3874945699382
"PER","ECU",9.89949493661167
"PHL","ECU",11.1803398874989
"PAK","ECU",3.3166247903554
"POL","ECU",6.85565460040104
"PRI","ECU",12.7671453348037
"PRT","ECU",3
"PRY","ECU",7.61577310586391
"QAT","ECU",7.41619848709566
"ROU","ECU",10
"RWA","ECU",10.8627804912002
"SAU","ECU",12.5698050899765
"SWE","ECU",7.54983443527075
"SGP","ECU",7.14142842854285
"SVN","ECU",6.85565460040104
"SVK","ECU",7.07106781186548
"SLV","ECU",13.1909059582729
"THA","ECU",9.74679434480896
"TUR","ECU",5.3851648071345
"TTO","ECU",6.78232998312527
"TZA","ECU",13.8202749610853
"UGA","ECU",9.74679434480896
"USA","ECU",9.4339811320566
"URY","ECU",6.40312423743285
"VEN","ECU",1.4142135623731
"VNM","ECU",4.24264068711928
"ZAF","ECU",20.5426385841741
"ZMB","ECU",10.770329614269
"ZWE","ECU",11.9582607431014
"ARE","EST",2.64575131106459
"AFG","EST",11.9582607431014
"AGO","EST",4.35889894354067
"ARG","EST",2.64575131106459
"AUT","EST",5.74456264653803
"AUS","EST",8.66025403784439
"BIH","EST",5.56776436283002
"BGD","EST",6.78232998312527
"BEL","EST",6.85565460040104
"BFA","EST",5.74456264653803
"BGR","EST",6.48074069840786
"BOL","EST",12.328828005938
"BRA","EST",10.295630140987
"BWA","EST",16
"CAN","EST",6
"CHE","EST",7.41619848709566
"CHL","EST",4
"CMR","EST",5.56776436283002
"COL","EST",6.16441400296898
"CRI","EST",9.2736184954957
"CZE","EST",6.92820323027551
"DNK","EST",4.24264068711928
"DOM","EST",1.4142135623731
"ECU","EST",1.73205080756888
"EST","EST",0
"EGY","EST",11.5758369027902
"ESP","EST",7.68114574786861
"FIN","EST",3.3166247903554
"FRA","EST",2.64575131106459
"GAB","EST",7.68114574786861
"GBR","EST",4.12310562561766
"GHA","EST",10.9544511501033
"GRC","EST",4.89897948556636
"GTM","EST",6.557438524302
"HKG","EST",8.12403840463596
"HND","EST",4.69041575982343
"HRV","EST",5.3851648071345
"HUN","EST",10.1980390271856
"IDN","EST",10
"IRL","EST",12.1243556529821
"ISR","EST",3.46410161513775
"IND","EST",6.40312423743285
"IRQ","EST",3.3166247903554
"ITA","EST",2.64575131106459
"JAM","EST",9.16515138991168
"JOR","EST",2.44948974278318
"JPN","EST",9.8488578017961
"KEN","EST",8.71779788708135
"KGZ","EST",6
"KOR","EST",14.142135623731
"KWT","EST",8.88819441731559
"KAZ","EST",13.3790881602597
"LAO","EST",6.2449979983984
"LBN","EST",6
"LKA","EST",4.47213595499958
"LBY","EST",9.2736184954957
"MDA","EST",5.29150262212918
"MLI","EST",3.74165738677394
"MMR","EST",10.6770782520313
"MUS","EST",3.3166247903554
"MEX","EST",5.3851648071345
"MYS","EST",6.6332495807108
"MOZ","EST",8.88819441731559
"NER","EST",11.2249721603218
"NGA","EST",9.89949493661167
"NLD","EST",8.60232526704263
"NOR","EST",3.46410161513775
"NZL","EST",3.46410161513775
"OMN","EST",2.64575131106459
"PAN","EST",14.142135623731
"PER","EST",9.64365076099295
"PHL","EST",10.8627804912002
"PAK","EST",3.46410161513775
"POL","EST",6.78232998312527
"PRI","EST",12.1655250605964
"PRT","EST",3.16227766016838
"PRY","EST",7.68114574786861
"QAT","EST",7.48331477354788
"ROU","EST",9.64365076099295
"RWA","EST",10.5356537528527
"SAU","EST",12.1243556529821
"SWE","EST",7.21110255092798
"SGP","EST",7.07106781186548
"SVN","EST",6.78232998312527
"SVK","EST",6.70820393249937
"SLV","EST",12.7671453348037
"THA","EST",9.89949493661167
"TUR","EST",5.29150262212918
"TTO","EST",6.2449979983984
"TZA","EST",13.7840487520902
"UGA","EST",9.59166304662544
"USA","EST",8.83176086632785
"URY","EST",6.78232998312527
"VEN","EST",1.73205080756888
"VNM","EST",5.19615242270663
"ZAF","EST",20.174241001832
"ZMB","EST",11.7046999107196
"ZWE","EST",11.4891252930761
"ARE","EGY",13.1529464379659
"AFG","EGY",22.8254244210267
"AGO","EGY",8.42614977317636
"ARG","EGY",12.369316876853
"AUT","EGY",16.7032930884901
"AUS","EGY",18.6815416922694
"BIH","EGY",16.7630546142402
"BGD","EGY",17.4928556845359
"BEL","EGY",17.4068951855292
"BFA","EGY",16.4620776331543
"BGR","EGY",16.9115345252878
"BOL","EGY",23.2808934536456
"BRA","EGY",20.5426385841741
"BWA","EGY",26.9814751264641
"CAN","EGY",16.3707055437449
"CHE","EGY",18.1383571472171
"CHL","EGY",13.856406460551
"CMR","EGY",13.6014705087354
"COL","EGY",6.92820323027551
"CRI","EGY",19.8997487421324
"CZE","EGY",17.8885438199983
"DNK","EGY",14.7648230602334
"DOM","EGY",11.4891252930761
"ECU","EGY",10.816653826392
"EST","EGY",11.5758369027902
"EGY","EGY",0
"ESP","EGY",18.1383571472171
"FIN","EGY",13.5277492584687
"FRA","EGY",11.8743420870379
"GAB","EGY",6.40312423743285
"GBR","EGY",13.228756555323
"GHA","EGY",22.0454076850486
"GRC","EGY",15.0332963783729
"GTM","EGY",17.7482393492988
"HKG","EGY",11.4017542509914
"HND","EGY",7.61577310586391
"HRV","EGY",16.2172747402269
"HUN","EGY",21.2602916254693
"IDN","EGY",20.7846096908265
"IRL","EGY",20.3224014329016
"ISR","EGY",14.6287388383278
"IND","EGY",17.1172427686237
"IRQ","EGY",10.9087121146357
"ITA","EGY",12.5299640861417
"JAM","EGY",20.2484567313166
"JOR","EGY",13.0384048104053
"JPN","EGY",18.6279360101972
"KEN","EGY",19.5448202856921
"KGZ","EGY",16.1864140562386
"KOR","EGY",8.48528137423857
"KWT","EGY",19.7737199332852
"KAZ","EGY",24.2280828791714
"LAO","EGY",16.3401346383682
"LBN","EGY",6.78232998312527
"LKA","EGY",15.4272486205415
"LBY","EGY",20.3469899493758
"MDA","EGY",7.61577310586391
"MLI","EGY",13.114877048604
"MMR","EGY",20.1494416796099
"MUS","EGY",8.54400374531753
"MEX","EGY",6.85565460040104
"MYS","EGY",17.3781471969828
"MOZ","EGY",19.6214168703486
"NER","EGY",22.2261107708929
"NGA","EGY",20.8806130178211
"NLD","EGY",19.2873015219859
"NOR","EGY",11.4017542509914
"NZL","EGY",12.9614813968157
"OMN","EGY",9.53939201416946
"PAN","EGY",24.7790233867277
"PER","EGY",20.5669638012031
"PHL","EGY",21.8174242292714
"PAK","EGY",13.7840487520902
"POL","EGY",17.3781471969828
"PRI","EGY",23.4093998214393
"PRT","EGY",13.114877048604
"PRY","EGY",17.9164728671689
"QAT","EGY",17.4928556845359
"ROU","EGY",20.6639783197718
"RWA","EGY",21.51743479135
"SAU","EGY",23.1732604525129
"SWE","EGY",16.1864140562386
"SGP","EGY",16.1864140562386
"SVN","EGY",16.8522995463527
"SVK","EGY",17.6918060129541
"SLV","EGY",23.8537208837531
"THA","EGY",19.7484176581315
"TUR","EGY",15.8745078663875
"TTO","EGY",17.1755640373177
"TZA","EGY",23.8746727726266
"UGA","EGY",20.2484567313166
"USA","EGY",20.0997512422418
"URY","EGY",15.8745078663875
"VEN","EGY",11.9582607431014
"VNM","EGY",6.85565460040104
"ZAF","EGY",31.0644491340181
"ZMB","EGY",16.6433169770932
"ZWE","EGY",22.5388553391693
"ARE","ESP",5.47722557505166
"AFG","ESP",6.16441400296898
"AGO","ESP",10.6770782520313
"ARG","ESP",6.16441400296898
"AUT","ESP",2.44948974278318
"AUS","ESP",5.8309518948453
"BIH","ESP",2.82842712474619
"BGD","ESP",2.23606797749979
"BEL","ESP",4.69041575982343
"BFA","ESP",2.82842712474619
"BGR","ESP",2.23606797749979
"BOL","ESP",5.74456264653803
"BRA","ESP",3.87298334620742
"BWA","ESP",9.1104335791443
"CAN","ESP",5.91607978309962
"CHE","ESP",3.74165738677394
"CHL","ESP",4.79583152331272
"CMR","ESP",5.47722557505166
"COL","ESP",12.7671453348037
"CRI","ESP",2.64575131106459
"CZE","ESP",2.23606797749979
"DNK","ESP",4.12310562561766
"DOM","ESP",7.28010988928052
"ECU","ESP",7.74596669241483
"EST","ESP",7.68114574786861
"EGY","ESP",18.1383571472171
"ESP","ESP",0
"FIN","ESP",5.47722557505166
"FRA","ESP",7.48331477354788
"GAB","ESP",12.8062484748657
"GBR","ESP",7.61577310586391
"GHA","ESP",4.35889894354067
"GRC","ESP",5.74456264653803
"GTM","ESP",2.44948974278318
"HKG","ESP",10.1488915650922
"HND","ESP",11.0905365064094
"HRV","ESP",4.47213595499958
"HUN","ESP",3.87298334620742
"IDN","ESP",4.12310562561766
"IRL","ESP",12.0830459735946
"ISR","ESP",5.56776436283002
"IND","ESP",2
"IRQ","ESP",7.48331477354788
"ITA","ESP",6
"JAM","ESP",3.3166247903554
"JOR","ESP",5.56776436283002
"JPN","ESP",7.21110255092798
"KEN","ESP",4.12310562561766
"KGZ","ESP",4.12310562561766
"KOR","ESP",20.174241001832
"KWT","ESP",2.44948974278318
"KAZ","ESP",7.87400787401181
"LAO","ESP",2.82842712474619
"LBN","ESP",12.0415945787923
"LKA","ESP",3.87298334620742
"LBY","ESP",3.87298334620742
"MDA","ESP",11.3578166916005
"MLI","ESP",6.08276253029822
"MMR","ESP",4.79583152331272
"MUS","ESP",10.0995049383621
"MEX","ESP",11.8321595661992
"MYS","ESP",3.60555127546399
"MOZ","ESP",3.46410161513775
"NER","ESP",4.58257569495584
"NGA","ESP",3.60555127546399
"NLD","ESP",6.557438524302
"NOR","ESP",8.30662386291807
"NZL","ESP",7.14142842854285
"OMN","ESP",9.16515138991168
"PAN","ESP",7.14142842854285
"PER","ESP",3.16227766016838
"PHL","ESP",4.12310562561766
"PAK","ESP",5.91607978309962
"POL","ESP",4.35889894354067
"PRI","ESP",6.2449979983984
"PRT","ESP",6.08276253029822
"PRY","ESP",1.4142135623731
"QAT","ESP",2.64575131106459
"ROU","ESP",4
"RWA","ESP",5.09901951359278
"SAU","ESP",5.47722557505166
"SWE","ESP",7
"SGP","ESP",7.14142842854285
"SVN","ESP",5.91607978309962
"SVK","ESP",3.16227766016838
"SLV","ESP",6.16441400296898
"THA","ESP",3.87298334620742
"TUR","ESP",3.60555127546399
"TTO","ESP",3.16227766016838
"TZA","ESP",6.2449979983984
"UGA","ESP",2.64575131106459
"USA","ESP",3.60555127546399
"URY","ESP",3.60555127546399
"VEN","ESP",7.07106781186548
"VNM","ESP",11.5758369027902
"ZAF","ESP",13.1909059582729
"ZMB","ESP",9.16515138991168
"ZWE","ESP",5.19615242270663
"ARE","FIN",2.82842712474619
"AFG","FIN",10.770329614269
"AGO","FIN",6.16441400296898
"ARG","FIN",2.82842712474619
"AUT","FIN",3.74165738677394
"AUS","FIN",6.48074069840786
"BIH","FIN",4.24264068711928
"BGD","FIN",5.19615242270663
"BEL","FIN",5.8309518948453
"BFA","FIN",4
"BGR","FIN",4.79583152331272
"BOL","FIN",10.5356537528527
"BRA","FIN",8.42614977317636
"BWA","FIN",13.9642400437689
"CAN","FIN",5.19615242270663
"CHE","FIN",5.09901951359278
"CHL","FIN",1.73205080756888
"CMR","FIN",4.47213595499958
"COL","FIN",8.18535277187245
"CRI","FIN",7.14142842854285
"CZE","FIN",4.79583152331272
"DNK","FIN",1.73205080756888
"DOM","FIN",3.3166247903554
"ECU","FIN",3.74165738677394
"EST","FIN",3.3166247903554
"EGY","FIN",13.5277492584687
"ESP","FIN",5.47722557505166
"FIN","FIN",0
"FRA","FIN",4.24264068711928
"GAB","FIN",8.94427190999916
"GBR","FIN",4.69041575982343
"GHA","FIN",8.88819441731559
"GRC","FIN",4.12310562561766
"GTM","FIN",4.69041575982343
"HKG","FIN",6.85565460040104
"HND","FIN",6.557438524302
"HRV","FIN",4.47213595499958
"HUN","FIN",8.42614977317636
"IDN","FIN",8.42614977317636
"IRL","FIN",12.4096736459909
"ISR","FIN",3
"IND","FIN",4.69041575982343
"IRQ","FIN",3.74165738677394
"ITA","FIN",2.82842712474619
"JAM","FIN",7.41619848709566
"JOR","FIN",2.23606797749979
"JPN","FIN",9.16515138991168
"KEN","FIN",7.28010988928052
"KGZ","FIN",5.56776436283002
"KOR","FIN",15.2643375224737
"KWT","FIN",6.92820323027551
"KAZ","FIN",12.2474487139159
"LAO","FIN",4.69041575982343
"LBN","FIN",7.68114574786861
"LKA","FIN",3.87298334620742
"LBY","FIN",7.54983443527075
"MDA","FIN",7.14142842854285
"MLI","FIN",4.35889894354067
"MMR","FIN",7.93725393319377
"MUS","FIN",5.65685424949238
"MEX","FIN",7.21110255092798
"MYS","FIN",5.91607978309962
"MOZ","FIN",6.16441400296898
"NER","FIN",9.4339811320566
"NGA","FIN",8.18535277187245
"NLD","FIN",7.28010988928052
"NOR","FIN",4.12310562561766
"NZL","FIN",3.3166247903554
"OMN","FIN",4.47213595499958
"PAN","FIN",12.0415945787923
"PER","FIN",7.87400787401181
"PHL","FIN",9.1104335791443
"PAK","FIN",4.35889894354067
"POL","FIN",5.91607978309962
"PRI","FIN",10.4403065089106
"PRT","FIN",2.64575131106459
"PRY","FIN",5.65685424949238
"QAT","FIN",5.19615242270663
"ROU","FIN",8.24621125123532
"RWA","FIN",9.2736184954957
"SAU","FIN",10.1980390271856
"SWE","FIN",5.19615242270663
"SGP","FIN",7
"SVN","FIN",6.2449979983984
"SVK","FIN",5.09901951359278
"SLV","FIN",10.9544511501033
