"g1name","g2name","value"
"GRC","FIN",0.264844805184931
"HRV","FIN",0.344592219783816
"HUN","FIN",0.196387812612997
"IDN","FIN",0.112682149445341
"IRL","FIN",0.314910373748816
"ITA","FIN",0.284151803041241
"JPN","FIN",0.205091019920223
"KEN","FIN",0.695849034331449
"KWT","FIN",0.217449359438862
"LTU","FIN",0.144904347989239
"LVA","FIN",0.428505016473164
"MUS","FIN",0.274364427478067
"MEX","FIN",0.253632278819611
"NGA","FIN",0.60345927591604
"NLD","FIN",0.188134681473469
"NOR","FIN",0.181809347714843
"NZL","FIN",0.402845675866363
"PER","FIN",0.397608256613743
"POL","FIN",0.22610564908175
"PRT","FIN",0.270790975637643
"ROU","FIN",0.186428894390501
"SAU","FIN",0.236732021133389
"SWE","FIN",0.156482581414565
"SVN","FIN",0.350772202760186
"SVK","FIN",0.259299979614446
"USA","FIN",0.165477816602178
"URY","FIN",0.334756576547876
"ZAF","FIN",0.163818429866171
"ARE","FRA",0.268979669369738
"ARG","FRA",0.0581218794245215
"AUT","FRA",0.367337728698943
"AUS","FRA",0.315327438051065
"BEL","FRA",0.0430476638579841
"BGR","FRA",0.494277781876585
"BRA","FRA",0.0508886546280822
"CAN","FRA",0.26470862741588
"CHE","FRA",0.500253351924645
"CHL","FRA",0.195455037162716
"COL","FRA",0.41200750554216
"CZE","FRA",0.324369883899445
"DEU","FRA",0.146870429621428
"DNK","FRA",0.039719153948649
"EST","FRA",0.487107991899129
"EGY","FRA",0.457610379544496
"ESP","FRA",0.391620081263159
"FIN","FRA",0.271774504286651
"FRA","FRA",0
"GBR","FRA",0.355237481384708
"GRC","FRA",0.0197259799072689
"HRV","FRA",0.44464591820314
"HUN","FRA",0.189058771168441
"IDN","FRA",0.172792354150989
"IRL","FRA",0.366053955249846
"ITA","FRA",0.0337806306592165
"JPN","FRA",0.370733266609848
"KEN","FRA",0.927921610917359
"KWT","FRA",0.0750724924682686
"LTU","FRA",0.340682756767888
"LVA","FRA",0.598787553899717
"MUS","FRA",0.453015324747027
"MEX","FRA",0.0368351879170742
"NGA","FRA",0.779939199066136
"NLD","FRA",0.14678516817936
"NOR","FRA",0.203167034171055
"NZL","FRA",0.484696855320712
"PER","FRA",0.43919368319706
"POL","FRA",0.0806689528299382
"PRT","FRA",0.293165453101324
"ROU","FRA",0.120588472277747
"SAU","FRA",0.207385995838582
"SWE","FRA",0.270085370796628
"SVN","FRA",0.54539396108474
"SVK","FRA",0.314948822052295
"USA","FRA",0.31336514412302
"URY","FRA",0.439491585961052
"ZAF","FRA",0.174361078848547
"ARE","GBR",0.196402507068544
"ARG","GBR",0.364124019832258
"AUT","GBR",0.368357678260863
"AUS","GBR",0.34300501863338
"BEL","GBR",0.350824114390672
"BGR","GBR",0.240990351819291
"BRA","GBR",0.339819970838997
"CAN","GBR",0.280184901523529
"CHE","GBR",0.253610476121279
"CHL","GBR",0.206578878333627
"COL","GBR",0.297040551830005
"CZE","GBR",0.357676331067182
"DEU","GBR",0.318922058805224
"DNK","GBR",0.368589886241614
"EST","GBR",0.159357941629803
"EGY","GBR",0.229640424983186
"ESP","GBR",0.217081287027041
"FIN","GBR",0.312830639385248
"FRA","GBR",0.355237481384708
"GBR","GBR",0
"GRC","GBR",0.359107560681907
"HRV","GBR",0.154336485229888
"HUN","GBR",0.276420742539099
"IDN","GBR",0.315513394248397
"IRL","GBR",0.097047173009561
"ITA","GBR",0.343940927471931
"JPN","GBR",0.361840338146058
"KEN","GBR",0.66391796740416
"KWT","GBR",0.29908865392661
"LTU","GBR",0.268826445228097
"LVA","GBR",0.328619675592872
"MUS","GBR",0.220661235201079
"MEX","GBR",0.355921864693458
"NGA","GBR",0.556974261593013
"NLD","GBR",0.315030044201202
"NOR","GBR",0.310299474500973
"NZL","GBR",0.285102635112919
"PER","GBR",0.258276812754902
"POL","GBR",0.33374198528179
"PRT","GBR",0.26176660158281
"ROU","GBR",0.292762107591459
"SAU","GBR",0.262360256390311
"SWE","GBR",0.207942647203065
"SVN","GBR",0.35356515152101
"SVK","GBR",0.357227365056052
"USA","GBR",0.345450716873863
"URY","GBR",0.283062164975601
"ZAF","GBR",0.324788049222472
"ARE","GRC",0.273091071872532
"ARG","GRC",0.0471730616379175
"AUT","GRC",0.369103159113241
"AUS","GRC",0.313353216178186
"BEL","GRC",0.0385778500885546
"BGR","GRC",0.494291032597551
"BRA","GRC",0.04636407104231
"CAN","GRC",0.261586280099968
"CHE","GRC",0.49746658104889
"CHL","GRC",0.20055359808763
"COL","GRC",0.407359337296738
"CZE","GRC",0.326034113368228
"DEU","GRC",0.144340698446763
"DNK","GRC",0.0323339837713383
"EST","GRC",0.489495284645311
"EGY","GRC",0.456522476073416
"ESP","GRC",0.396516323998215
"FIN","GRC",0.264844805184931
"FRA","GRC",0.0197259799072689
"GBR","GRC",0.359107560681907
"GRC","GRC",0
"HRV","GRC",0.446904829784835
"HUN","GRC",0.192035763790093
"IDN","GRC",0.167995246936827
"IRL","GRC",0.368927599952854
"ITA","GRC",0.0399781936932431
"JPN","GRC",0.363101229081555
"KEN","GRC",0.924577997997885
"KWT","GRC",0.0764060417347688
"LTU","GRC",0.334099265602518
"LVA","GRC",0.597366859913962
"MUS","GRC",0.451256709031654
"MEX","GRC",0.0263791322442043
"NGA","GRC",0.774806192654009
"NLD","GRC",0.148340987285378
"NOR","GRC",0.204377122727208
"NZL","GRC",0.482887031410861
"PER","GRC",0.437873850494936
"POL","GRC",0.0866346438342713
"PRT","GRC",0.29155789464598
"ROU","GRC",0.121010108820134
"SAU","GRC",0.201607811244721
"SWE","GRC",0.268504860807193
"SVN","GRC",0.539391320395827
"SVK","GRC",0.318393397910856
"USA","GRC",0.309386857450043
"URY","GRC",0.43414489277359
"ZAF","GRC",0.172997233678096
"ARE","HRV",0.256149462556347
"ARG","HRV",0.440975050490256
"AUT","HRV",0.426124431130683
"AUS","HRV",0.423820390306379
"BEL","HRV",0.44416524613223
"BGR","HRV",0.0982361177271371
"BRA","HRV",0.429909698561515
"CAN","HRV",0.371543961874967
"CHE","HRV",0.311526943346921
"CHL","HRV",0.30150589266951
"COL","HRV",0.288241562810297
"CZE","HRV",0.419742787283598
"DEU","HRV",0.410969100381291
"DNK","HRV",0.462163492890085
"EST","HRV",0.11866422157887
"EGY","HRV",0.270771132646523
"ESP","HRV",0.242070823211288
"FIN","HRV",0.344592219783816
"FRA","HRV",0.44464591820314
"GBR","HRV",0.154336485229888
"GRC","HRV",0.446904829784835
"HRV","HRV",0
"HUN","HRV",0.360215004903282
"IDN","HRV",0.380194079077504
"IRL","HRV",0.0952515269349765
"ITA","HRV",0.434073368248379
"JPN","HRV",0.433753309591698
"KEN","HRV",0.610566684222812
"KWT","HRV",0.3755400673507
"LTU","HRV",0.253323694620961
"LVA","HRV",0.350776122421481
"MUS","HRV",0.150834871582888
"MEX","HRV",0.441381270761189
"NGA","HRV",0.556150795474215
"NLD","HRV",0.403358790360712
"NOR","HRV",0.385017426405142
"NZL","HRV",0.207418329240946
"PER","HRV",0.221736448155691
"POL","HRV",0.42498551173366
"PRT","HRV",0.246788015877425
"ROU","HRV",0.377649057640364
"SAU","HRV",0.338597804736715
"SWE","HRV",0.296332485500812
"SVN","HRV",0.329984003116464
"SVK","HRV",0.424076544954674
"USA","HRV",0.403043812686583
"URY","HRV",0.290642229151536
"ZAF","HRV",0.383424219116466
"ARE","HUN",0.303468217618399
"ARG","HUN",0.212864665750135
"AUT","HUN",0.187572706318966
"AUS","HUN",0.201631955136525
"BEL","HUN",0.171072782956066
"BGR","HUN",0.418462816229606
"BRA","HUN",0.166636232453371
"CAN","HUN",0.130903876570597
"CHE","HUN",0.401869428151362
"CHL","HUN",0.241922487243292
"COL","HUN",0.425987850829751
"CZE","HUN",0.148704902192287
"DEU","HUN",0.099308879829587
"DNK","HUN",0.215170032315024
"EST","HUN",0.422774447326321
"EGY","HUN",0.32005156556846
"ESP","HUN",0.408591186903831
"FIN","HUN",0.196387812612997
"FRA","HUN",0.189058771168441
"GBR","HUN",0.276420742539099
"GRC","HUN",0.192035763790093
"HRV","HUN",0.360215004903282
"HUN","HUN",0
"IDN","HUN",0.115218313635902
"IRL","HUN",0.307759671410448
"ITA","HUN",0.206237210208216
"JPN","HUN",0.260961057072384
"KEN","HUN",0.786135237927123
"KWT","HUN",0.152270210659333
"LTU","HUN",0.274758462529891
"LVA","HUN",0.475995748818434
"MUS","HUN",0.354980283908282
"MEX","HUN",0.199565851794769
"NGA","HUN",0.701689774383273
"NLD","HUN",0.0710979529550094
"NOR","HUN",0.0437217559330642
"NZL","HUN",0.471800734112571
"PER","HUN",0.445692291939519
"POL","HUN",0.127131994638437
"PRT","HUN",0.311926232990577
"ROU","HUN",0.075024110174596
"SAU","HUN",0.258920865657578
"SWE","HUN",0.148380229140368
"SVN","HUN",0.444162893395086
"SVK","HUN",0.140412741204081
"USA","HUN",0.166292924816533
"URY","HUN",0.433165830700675
"ZAF","HUN",0.0859890832538477
"ARE","IDN",0.308186855234715
"ARG","IDN",0.165621134340872
"AUT","IDN",0.246458253167539
"AUS","IDN",0.184607068761793
"BEL","IDN",0.152142698451593
"BGR","IDN",0.417629737243923
"BRA","IDN",0.133049923422259
"CAN","IDN",0.146020800406376
"CHE","IDN",0.409371134014308
"CHL","IDN",0.243954184594429
"COL","IDN",0.387105678789755
"CZE","IDN",0.204883059443068
"DEU","IDN",0.0877724597078965
"DNK","IDN",0.189946002664397
"EST","IDN",0.441702127874904
"EGY","IDN",0.339339740813921
"ESP","IDN",0.421219139559014
"FIN","IDN",0.112682149445341
"FRA","IDN",0.172792354150989
"GBR","IDN",0.315513394248397
"GRC","IDN",0.167995246936827
"HRV","IDN",0.380194079077504
"HUN","IDN",0.115218313635902
"IDN","IDN",0
"IRL","IDN",0.329025241746995
"ITA","IDN",0.192131989220386
"JPN","IDN",0.235551335128336
"KEN","IDN",0.784838067069087
"KWT","IDN",0.131125005036544
"LTU","IDN",0.223096797087738
"LVA","IDN",0.488166325369884
"MUS","IDN",0.345587738372537
"MEX","IDN",0.162435511657767
"NGA","IDN",0.679608043619418
"NLD","IDN",0.0828127424698844
"NOR","IDN",0.101163859274268
"NZL","IDN",0.449418926938276
"PER","IDN",0.427446533135766
"POL","IDN",0.117826486640667
"PRT","IDN",0.280537971759946
"ROU","IDN",0.0837772688809195
"SAU","IDN",0.215993506356003
"SWE","IDN",0.157802348046484
"SVN","IDN",0.42853742273632
"SVK","IDN",0.211560206418619
"USA","IDN",0.163656487268961
"URY","IDN",0.389095493422759
"ZAF","IDN",0.0767991031264305
"ARE","IRL",0.166494699814449
"ARG","IRL",0.364716604066004
"AUT","IRL",0.410720621365245
"AUS","IRL",0.391570519235015
"BEL","IRL",0.36820312291002
"BGR","IRL",0.169880017606546
"BRA","IRL",0.35528139238286
"CAN","IRL",0.329457031593173
"CHE","IRL",0.310686826181792
"CHL","IRL",0.211589152480152
"COL","IRL",0.249361150713549
"CZE","IRL",0.39641164527621
"DEU","IRL",0.350286887375897
"DNK","IRL",0.381117242552279
"EST","IRL",0.135838417071769
"EGY","IRL",0.282843665249397
"ESP","IRL",0.174283035958127
"FIN","IRL",0.314910373748816
"FRA","IRL",0.366053955249846
"GBR","IRL",0.097047173009561
"GRC","IRL",0.368927599952854
"HRV","IRL",0.0952515269349765
"HUN","IRL",0.307759671410448
"IDN","IRL",0.329025241746995
"IRL","IRL",0
"ITA","IRL",0.351959755499056
"JPN","IRL",0.408774148376839
"KEN","IRL",0.678754792585327
"KWT","IRL",0.301543854970945
"LTU","IRL",0.242283331797259
"LVA","IRL",0.377860594597959
"MUS","IRL",0.191891089781223
"MEX","IRL",0.363737807870292
"NGA","IRL",0.578522480144927
"NLD","IRL",0.344390859711695
"NOR","IRL",0.338588669365925
"NZL","IRL",0.207267968991869
"PER","IRL",0.188511286774046
"POL","IRL",0.35526818957258
"PRT","IRL",0.193065293427042
"ROU","IRL",0.31370004350973
"SAU","IRL",0.263955131597881
"SWE","IRL",0.254067465180194
"SVN","IRL",0.354471162818277
"SVK","IRL",0.396918916723822
"USA","IRL",0.379309302311636
"URY","IRL",0.263833971358005
"ZAF","IRL",0.334236303452398
"ARE","ITA",0.243927810541108
"ARG","ITA",0.0629123975595116
"AUT","ITA",0.388483312139654
"AUS","ITA",0.33316294446655
"BEL","ITA",0.0646599183761471
"BGR","ITA",0.484231855366825
"BRA","ITA",0.0704618226889529
"CAN","ITA",0.27945771072518
"CHE","ITA",0.495666926642334
"CHL","ITA",0.172839907235543
"COL","ITA",0.394525085635048
"CZE","ITA",0.346718701744433
"DEU","ITA",0.167599927720527
"DNK","ITA",0.0428115580140361
"EST","ITA",0.471574195420907
"EGY","ITA",0.459748404860866
"ESP","ITA",0.365972029098959
"FIN","ITA",0.284151803041241
"FRA","ITA",0.0337806306592165
"GBR","ITA",0.343940927471931
"GRC","ITA",0.0399781936932431
"HRV","ITA",0.434073368248379
"HUN","ITA",0.206237210208216
"IDN","ITA",0.192131989220386
"IRL","ITA",0.351959755499056
"ITA","ITA",0
"JPN","ITA",0.384838108179536
"KEN","ITA",0.930803382807335
"KWT","ITA",0.0784252846817674
"LTU","ITA",0.340458321501564
"LVA","ITA",0.597808683955142
"MUS","ITA",0.449189684159981
"MEX","ITA",0.0464987555797488
"NGA","ITA",0.775823411904144
"NLD","ITA",0.170150770145743
"NOR","ITA",0.224984535518096
"NZL","ITA",0.465949042069541
"PER","ITA",0.416914385643949
"POL","ITA",0.106750903758212
"PRT","ITA",0.277628903553518
"ROU","ITA",0.138701025843878
"SAU","ITA",0.191089151667669
"SWE","ITA",0.277028774327764
"SVN","ITA",0.545249922645589
"SVK","ITA",0.337490604254548
"USA","ITA",0.333066357383905
"URY","ITA",0.424049161709118
"ZAF","ITA",0.195996046518577
"ARE","JPN",0.444075729597343
"ARG","JPN",0.367936915368949
"AUT","JPN",0.251435015305994
"AUS","JPN",0.133348645212044
"BEL","JPN",0.336465873123685
"BGR","JPN",0.468269214791575
"BRA","JPN",0.324289300466614
"CAN","JPN",0.141244938420833
"CHE","JPN",0.292952287931265
"CHL","JPN",0.385354770951927
"COL","JPN",0.460059790207094
"CZE","JPN",0.243042956698188
"DEU","JPN",0.239196659639417
"DNK","JPN",0.372580884822658
"EST","JPN",0.468819994217177
"EGY","JPN",0.240596239107185
"ESP","JPN",0.528893213478584
"FIN","JPN",0.205091019920223
"FRA","JPN",0.370733266609848
"GBR","JPN",0.361840338146058
"GRC","JPN",0.363101229081555
"HRV","JPN",0.433753309591698
"HUN","JPN",0.260961057072384
"IDN","JPN",0.235551335128336
"IRL","JPN",0.408774148376839
"ITA","JPN",0.384838108179536
"JPN","JPN",0
"KEN","JPN",0.642305894392182
"KWT","JPN",0.340597267489125
"LTU","JPN",0.278165638076532
"LVA","JPN",0.361145475029771
"MUS","JPN",0.358140288321348
"MEX","JPN",0.357739073559339
"NGA","JPN",0.55574229224893
"NLD","JPN",0.258526584859139
"NOR","JPN",0.247601633295421
"NZL","JPN",0.51995505762692
"PER","JPN",0.508563563620065
"POL","JPN",0.315620819809998
"PRT","JPN",0.434567128768814
"ROU","JPN",0.27770230853201
"SAU","JPN",0.326593087954294
"SWE","JPN",0.179235618037021
"SVN","JPN",0.361182152613868
"SVK","JPN",0.270550704960675
"USA","JPN",0.150545445799838
"URY","JPN",0.398937803042091
"ZAF","JPN",0.280589852058606
"ARE","KEN",0.825571889589882
"ARG","KEN",0.917867259449924
"AUT","KEN",0.713996384446453
"AUS","KEN",0.700819152363517
"BEL","KEN",0.908952546545442
"BGR","KEN",0.584532281491941
"BRA","KEN",0.890279028709833
"CAN","KEN",0.70175588084687
"CHE","KEN",0.507113433624053
"CHL","KEN",0.832621013569293
"COL","KEN",0.720789798147865
"CZE","KEN",0.737100072597897
"DEU","KEN",0.822057458429671
"DNK","KEN",0.937611638321213
"EST","KEN",0.61293178157025
"EGY","KEN",0.50278614203471
"ESP","KEN",0.816051496057053
"FIN","KEN",0.695849034331449
"FRA","KEN",0.927921610917359
"GBR","KEN",0.66391796740416
"GRC","KEN",0.924577997997885
"HRV","KEN",0.610566684222812
"HUN","KEN",0.786135237927123
"IDN","KEN",0.784838067069087
"IRL","KEN",0.678754792585327
"ITA","KEN",0.930803382807335
"JPN","KEN",0.642305894392182
"KEN","KEN",0
"KWT","KEN",0.865707041343271
"LTU","KEN",0.646606643240916
"LVA","KEN",0.382242364112688
"MUS","KEN",0.523633228039389
"MEX","KEN",0.916256998337611
"NGA","KEN",0.405278595512936
"NLD","KEN",0.821425059680858
"NOR","KEN",0.785901114300032
"NZL","KEN",0.688063352755067
"PER","KEN",0.736452925785357
"POL","KEN",0.876713696521818
"PRT","KEN",0.788590165865446
"ROU","KEN",0.824625628919829
"SAU","KEN",0.810425454589919
"SWE","KEN",0.665504739939872
"SVN","KEN",0.452548974186382
"SVK","KEN",0.759836809448912
"USA","KEN",0.698471995552
"URY","KEN",0.655742029445021
"ZAF","KEN",0.809710714904998
"ARE","KWT",0.224485474421815
"ARG","KWT",0.0775899093308201
"AUT","KWT",0.334631632752235
"AUS","KWT",0.289551825088814
"BEL","KWT",0.0846916567272144
"BGR","KWT",0.421795190565179
"BRA","KWT",0.071565295269512
"CAN","KWT",0.231005112462033
"CHE","KWT",0.45323143131396
"CHL","KWT",0.159791065159335
"COL","KWT",0.358515014454722
"CZE","KWT",0.293104996626571
"DEU","KWT",0.133658362949547
"DNK","KWT",0.100213957602301
"EST","KWT",0.426172563818228
"EGY","KWT",0.403801145248626
"ESP","KWT",0.347363302612256
"FIN","KWT",0.217449359438862
"FRA","KWT",0.0750724924682686
"GBR","KWT",0.29908865392661
"GRC","KWT",0.0764060417347688
"HRV","KWT",0.3755400673507
"HUN","KWT",0.152270210659333
"IDN","KWT",0.131125005036544
"IRL","KWT",0.301543854970945
"ITA","KWT",0.0784252846817674
"JPN","KWT",0.340597267489125
"KEN","KWT",0.865707041343271
"KWT","KWT",0
"LTU","KWT",0.274559318557705
"LVA","KWT",0.545858320737394
"MUS","KWT",0.381687621147937
"MEX","KWT",0.0748241863131711
"NGA","KWT",0.730798241586647
"NLD","KWT",0.127014864405783
"NOR","KWT",0.170106903412115
"NZL","KWT",0.421930357633355
"PER","KWT",0.382903429238872
"POL","KWT",0.0857327512386972
"PRT","KWT",0.229543436897466
"ROU","KWT",0.0854792896901942
"SAU","KWT",0.174891374101653
"SWE","KWT",0.220433568817656
"SVN","KWT",0.484338016849028
"SVK","KWT",0.286665363918299
"USA","KWT",0.277474919256056
"URY","KWT",0.389156529571899
"ZAF","KWT",0.132634163528382
"ARE","LTU",0.290728406125795
"ARG","LTU",0.316230516189981
"AUT","LTU",0.345437111846021
"AUS","LTU",0.284394114859374
"BEL","LTU",0.326826891635793
"BGR","LTU",0.253750336180102
"BRA","LTU",0.307590668654726
"CAN","LTU",0.259765002607367
"CHE","LTU",0.320468594964406
"CHL","LTU",0.283350502659701
"COL","LTU",0.288560073128783
"CZE","LTU",0.326561599432009
"DEU","LTU",0.278581617255404
"DNK","LTU",0.351841635150369
"EST","LTU",0.31836348285317
"EGY","LTU",0.263668074334536
"ESP","LTU",0.359123771335165
"FIN","LTU",0.144904347989239
"FRA","LTU",0.340682756767888
"GBR","LTU",0.268826445228097
"GRC","LTU",0.334099265602518
"HRV","LTU",0.253323694620961
"HUN","LTU",0.274758462529891
"IDN","LTU",0.223096797087738
"IRL","LTU",0.242283331797259
"ITA","LTU",0.340458321501564
"JPN","LTU",0.278165638076532
"KEN","LTU",0.646606643240916
"KWT","LTU",0.274559318557705
"LTU","LTU",0
"LVA","LTU",0.397204060811273
"MUS","LTU",0.197270415245862
"MEX","LTU",0.321812949325611
"NGA","LTU",0.573361496851033
"NLD","LTU",0.287145166570264
"NOR","LTU",0.276175492641005
"NZL","LTU",0.292866026797875
"PER","LTU",0.298320877554961
"POL","LTU",0.315465999789488
"PRT","LTU",0.212973528255688
"ROU","LTU",0.268266076970702
"SAU","LTU",0.227074480900202
"SWE","LTU",0.211992258000776
"SVN","LTU",0.318726340321007
"SVK","LTU",0.346026417824358
"USA","LTU",0.252659652217924
"URY","LTU",0.251732538262263
"ZAF","LTU",0.256369933752777
"ARE","LVA",0.499236820430336
"ARG","LVA",0.597675347591071
"AUT","LVA",0.458724417010792
"AUS","LVA",0.40562470921502
"BEL","LVA",0.580226567481265
"BGR","LVA",0.374673704380465
"BRA","LVA",0.563674767222203
"CAN","LVA",0.387234151614697
"CHE","LVA",0.157850069427298
"CHL","LVA",0.490867933734308
"COL","LVA",0.448074818235141
"CZE","LVA",0.470493156147315
"DEU","LVA",0.504090293456607
"DNK","LVA",0.60450640192364
"EST","LVA",0.32803241574128
"EGY","LVA",0.191580977127415
"ESP","LVA",0.503592329868303
"FIN","LVA",0.428505016473164
"FRA","LVA",0.598787553899717
"GBR","LVA",0.328619675592872
"GRC","LVA",0.597366859913962
"HRV","LVA",0.350776122421481
"HUN","LVA",0.475995748818434
"IDN","LVA",0.488166325369884
"IRL","LVA",0.377860594597959
"ITA","LVA",0.597808683955142
"JPN","LVA",0.361145475029771
"KEN","LVA",0.382242364112688
"KWT","LVA",0.545858320737394
"LTU","LVA",0.397204060811273
"LVA","LVA",0
"MUS","LVA",0.284485240954774
"MEX","LVA",0.59002095355934
"NGA","LVA",0.311762551093737
"NLD","LVA",0.50668097598912
"NOR","LVA",0.487793033337981
"NZL","LVA",0.450915978813584
"PER","LVA",0.464817378708327
"POL","LVA",0.552957710873478
"PRT","LVA",0.51169362158591
"ROU","LVA",0.507755487967625
"SAU","LVA",0.483296671806735
"SWE","LVA",0.340248067936393
"SVN","LVA",0.26011318154492
"SVK","LVA",0.486737644090034
"USA","LVA",0.431338230791428
"URY","LVA",0.372564237042349
"ZAF","LVA",0.519967719186844
"ARE","MUS",0.32650782008244
"ARG","MUS",0.438146236184045
"AUT","MUS",0.399234644441697
"AUS","MUS",0.373203753442692
"BEL","MUS",0.447205653857945
"BGR","MUS",0.133075719347286
"BRA","MUS",0.427164963823781
"CAN","MUS",0.327170549778187
"CHE","MUS",0.275629897419273
"CHL","MUS",0.345355540661149
"COL","MUS",0.261153028050572
"CZE","MUS",0.392605492123835
"DEU","MUS",0.396162987864563
"DNK","MUS",0.466371183156118
"EST","MUS",0.213496456511087
"EGY","MUS",0.22949769062308
"ESP","MUS",0.345714656215968
"FIN","MUS",0.274364427478067
"FRA","MUS",0.453015324747027
"GBR","MUS",0.220661235201079
"GRC","MUS",0.451256709031654
"HRV","MUS",0.150834871582888
"HUN","MUS",0.354980283908282
"IDN","MUS",0.345587738372537
"IRL","MUS",0.191891089781223
"ITA","MUS",0.449189684159981
"JPN","MUS",0.358140288321348
"KEN","MUS",0.523633228039389
"KWT","MUS",0.381687621147937
"LTU","MUS",0.197270415245862
"LVA","MUS",0.284485240954774
"MUS","MUS",0
"MEX","MUS",0.442312697465776
"NGA","MUS",0.456233304527994
"NLD","MUS",0.38914387234123
"NOR","MUS",0.367525522056966
"NZL","MUS",0.23991374406496
"PER","MUS",0.273450075780841
"POL","MUS",0.421801248803671
"PRT","MUS",0.269070185932336
"ROU","MUS",0.371029043748369
"SAU","MUS",0.345632141348138
"SWE","MUS",0.255099570041671
"SVN","MUS",0.202761767710637
"SVK","MUS",0.405208691527687
"USA","MUS",0.354569465007976
"URY","MUS",0.261668550545433
"ZAF","MUS",0.363774212499623
"ARE","MEX",0.265861004117049
"ARG","MEX",0.0313307532764895
"AUT","MEX",0.375561659113267
"AUS","MEX",0.307622536885496
"BEL","MEX",0.0481178731176833
"BGR","MEX",0.486120449633401
"BRA","MEX",0.0407879763842001
"CAN","MEX",0.261539927264808
"CHE","MEX",0.48932493205927
"CHL","MEX",0.192284699206604
"COL","MEX",0.39334324961451
"CZE","MEX",0.332503558310273
"DEU","MEX",0.145854367329465
"DNK","MEX",0.0370020601964719
"EST","MEX",0.48213556240533
"EGY","MEX",0.451010078736418
"ESP","MEX",0.389336596571663
"FIN","MEX",0.253632278819611
"FRA","MEX",0.0368351879170742
"GBR","MEX",0.355921864693458
"GRC","MEX",0.0263791322442043
"HRV","MEX",0.441381270761189
"HUN","MEX",0.199565851794769
"IDN","MEX",0.162435511657767
"IRL","MEX",0.363737807870292
"ITA","MEX",0.0464987555797488
"JPN","MEX",0.357739073559339
"KEN","MEX",0.916256998337611
"KWT","MEX",0.0748241863131711
"LTU","MEX",0.321812949325611
"LVA","MEX",0.59002095355934
"MUS","MEX",0.442312697465776
"MEX","MEX",0
"NGA","MEX",0.762625068986863
"NLD","MEX",0.152473539024873
"NOR","MEX",0.210585261280481
"NZL","MEX",0.47028093705367
"PER","MEX",0.425697672744594
"POL","MEX",0.0912818966486797
"PRT","MEX",0.280820357185364
"ROU","MEX",0.12607856828957
"SAU","MEX",0.184821742095009
"SWE","MEX",0.264455962489457
"SVN","MEX",0.532125862577507
"SVK","MEX",0.326838981483247
"USA","MEX",0.309023387439635
"URY","MEX",0.416397760519256
"ZAF","MEX",0.17759608869806
"ARE","NGA",0.674841534846376
"ARG","NGA",0.761949438184579
"AUT","NGA",0.715026810778439
"AUS","NGA",0.626384231729657
"BEL","NGA",0.767201487596232
"BGR","NGA",0.537012523961166
"BRA","NGA",0.746106046710613
"CAN","NGA",0.602763950790449
"CHE","NGA",0.398925644773486
"CHL","NGA",0.675502342360736
"COL","NGA",0.507326408922701
"CZE","NGA",0.717044292388279
"DEU","NGA",0.711996383134007
"DNK","NGA",0.775051843936289
"EST","NGA",0.516523038610275
"EGY","NGA",0.474458798923099
"ESP","NGA",0.66933204894774
"FIN","NGA",0.60345927591604
"FRA","NGA",0.779939199066136
"GBR","NGA",0.556974261593013
"GRC","NGA",0.774806192654009
"HRV","NGA",0.556150795474215
"HUN","NGA",0.701689774383273
"IDN","NGA",0.679608043619418
"IRL","NGA",0.578522480144927
"ITA","NGA",0.775823411904144
"JPN","NGA",0.55574229224893
"KEN","NGA",0.405278595512936
"KWT","NGA",0.730798241586647
"LTU","NGA",0.573361496851033
"LVA","NGA",0.311762551093737
"MUS","NGA",0.456233304527994
"MEX","NGA",0.762625068986863
"NGA","NGA",0
"NLD","NGA",0.715966382490815
"NOR","NGA",0.710460849896743
"NZL","NGA",0.551815757802964
"PER","NGA",0.578585424934984
"POL","NGA",0.748483196727146
"PRT","NGA",0.658354996823159
"ROU","NGA",0.711404130084987
"SAU","NGA",0.650333619469541
"SWE","NGA",0.556542122317476
"SVN","NGA",0.332932552679445
"SVK","NGA",0.734121608305896
"USA","NGA",0.65997461843675
"URY","NGA",0.464764344508701
"ZAF","NGA",0.723654169103809
"ARE","NLD",0.313255514494859
"ARG","NLD",0.168026945354487
"AUT","NLD",0.226531934099615
"AUS","NLD",0.188749265225486
"BEL","NLD",0.123235454908642
"BGR","NLD",0.456374095379523
"BRA","NLD",0.114997990528799
"CAN","NLD",0.14198842505511
"CHE","NLD",0.425267067698508
"CHL","NLD",0.238686853707621
"COL","NLD",0.43111904681193
"CZE","NLD",0.183391095892191
"DEU","NLD",0.0486672616312929
"DNK","NLD",0.16918565056705
"EST","NLD",0.458514192022386
"EGY","NLD",0.354821884970847
"ESP","NLD",0.426803727576804
"FIN","NLD",0.188134681473469
"FRA","NLD",0.14678516817936
"GBR","NLD",0.315030044201202
"GRC","NLD",0.148340987285378
"HRV","NLD",0.403358790360712
"HUN","NLD",0.0710979529550094
"IDN","NLD",0.0828127424698844
"IRL","NLD",0.344390859711695
"ITA","NLD",0.170150770145743
"JPN","NLD",0.258526584859139
"KEN","NLD",0.821425059680858
"KWT","NLD",0.127014864405783
"LTU","NLD",0.287145166570264
"LVA","NLD",0.50668097598912
"MUS","NLD",0.38914387234123
"MEX","NLD",0.152473539024873
"NGA","NLD",0.715966382490815
