2020-02-15,11.9,,
2020-02-16,11.9,,
2020-02-17,19.05,,
2020-02-18,19.05,,
2020-02-19,19.05,,
2020-02-20,19.05,,
2020-02-21,19.05,,
2020-02-22,19.05,,
2020-02-23,19.05,,
2020-02-24,19.05,,
2020-02-25,19.05,,
2020-02-26,19.05,,
2020-02-27,19.05,,
2020-02-28,19.05,,
2020-02-29,19.05,,
2020-03-01,19.05,,
2020-03-02,19.05,,
2020-03-03,19.05,,
2020-03-04,19.05,,
2020-03-05,19.05,,
2020-03-06,19.05,,
2020-03-07,19.05,,
2020-03-08,19.05,,
2020-03-09,19.05,,
2020-03-10,19.05,,
2020-03-11,19.05,,
2020-03-12,19.05,,
2020-03-13,33.33,,
2020-03-14,33.33,,
2020-03-15,38.1,,
2020-03-16,42.86,,
2020-03-17,42.86,0,0
2020-03-18,42.86,,
2020-03-19,42.86,,
2020-03-20,47.62,,
2020-03-21,47.62,,
2020-03-22,47.62,,
2020-03-23,47.62,,
2020-03-24,47.62,2,0
2020-03-25,47.62,3,0
2020-03-26,61.9,3,0
2020-03-27,61.9,5,0
2020-03-28,61.9,5,0
2020-03-29,61.9,8,0
2020-03-30,66.67,8,0
2020-03-31,66.67,14,0
2020-04-01,76.19,15,1
2020-04-02,76.19,16,1
2020-04-03,76.19,20,1
2020-04-04,76.19,20,1
2020-04-05,76.19,21,1
2020-04-06,76.19,21,1
2020-04-07,80.95,22,1
2020-04-08,80.95,22,1
2020-04-09,80.95,22,3
2020-04-10,80.95,27,3
2020-04-11,80.95,28,3
