2020-02-15,14.29,0,0
2020-02-16,14.29,0,0
2020-02-17,14.29,0,0
2020-02-18,14.29,0,0
2020-02-19,14.29,0,0
2020-02-20,14.29,0,0
2020-02-21,14.29,0,0
2020-02-22,14.29,0,0
2020-02-23,14.29,0,0
2020-02-24,14.29,0,0
2020-02-25,14.29,0,0
2020-02-26,14.29,0,0
2020-02-27,14.29,0,0
2020-02-28,14.29,1,0
2020-02-29,28.57,1,0
2020-03-01,28.57,1,0
2020-03-02,28.57,1,0
2020-03-03,28.57,,
2020-03-04,28.57,2,0
2020-03-05,28.57,3,0
2020-03-06,28.57,4,0
2020-03-07,28.57,5,0
2020-03-08,28.57,,
2020-03-09,28.57,,
2020-03-10,28.57,,
2020-03-11,28.57,,
2020-03-12,28.57,,
2020-03-13,28.57,,
2020-03-14,28.57,6,0
2020-03-15,28.57,8,0
2020-03-16,42.86,,
2020-03-17,42.86,,
2020-03-18,42.86,20,0
2020-03-19,42.86,28,0
2020-03-20,42.86,39,0
2020-03-21,42.86,53,0
2020-03-22,42.86,66,0
2020-03-23,57.14,102,0
2020-03-24,66.67,142,0
2020-03-25,66.67,189,0
2020-03-26,100,262,0
2020-03-27,100,338,0
2020-03-28,100,416,0
2020-03-29,100,476,1
2020-03-30,100,552,1
2020-03-31,100,647,1
2020-04-01,100,647,1
2020-04-02,100,723,1
2020-04-03,100,772,1
2020-04-04,100,824,1
2020-04-05,100,872,1
2020-04-06,100,911,1
2020-04-07,100,943,1
2020-04-08,100,969,1
2020-04-09,100,992,1
2020-04-10,100,1015,2
2020-04-11,100,1035,4
