2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0,1,0
2020-02-26,0,1,0
2020-02-27,0,1,0
2020-02-28,0,1,0
2020-02-29,0,1,0
2020-03-01,23.81,1,0
2020-03-02,28.57,1,0
2020-03-03,28.57,,
2020-03-04,28.57,,
2020-03-05,28.57,,
2020-03-06,28.57,,
2020-03-07,28.57,,
2020-03-08,28.57,4,0
2020-03-09,28.57,,
2020-03-10,28.57,,
2020-03-11,28.57,7,0
2020-03-12,28.57,,
2020-03-13,28.57,,
2020-03-14,42.86,,
2020-03-15,42.86,10,0
2020-03-16,42.86,16,0
2020-03-17,42.86,21,0
2020-03-18,42.86,22,0
2020-03-19,42.86,22,0
2020-03-20,42.86,22,0
2020-03-21,42.86,24,0
2020-03-22,42.86,24,0
2020-03-23,42.86,34,0
2020-03-24,52.38,40,1
2020-03-25,52.38,42,1
2020-03-26,61.9,75,1
2020-03-27,71.43,75,1
2020-03-28,71.43,91,2
2020-03-29,71.43,106,3
2020-03-30,71.43,114,4
2020-03-31,71.43,141,4
2020-04-01,71.43,166,4
2020-04-02,71.43,192,4
2020-04-03,71.43,235,4
2020-04-04,71.43,235,4
2020-04-05,71.43,270,5
2020-04-06,71.43,299,7
2020-04-07,71.43,337,7
2020-04-08,71.43,367,11
2020-04-09,71.43,423,14
2020-04-10,71.43,484,15
2020-04-11,71.43,521,15
