2020-02-15,14.29,,
2020-02-16,14.29,,
2020-02-17,14.29,,
2020-02-18,14.29,,
2020-02-19,14.29,,
2020-02-20,14.29,,
2020-02-21,14.29,,
2020-02-22,14.29,,
2020-02-23,14.29,,
2020-02-24,14.29,,
2020-02-25,14.29,,
2020-02-26,14.29,,
2020-02-27,14.29,,
2020-02-28,14.29,,
2020-02-29,14.29,,
2020-03-01,14.29,,
2020-03-02,14.29,,
2020-03-03,14.29,,
2020-03-04,14.29,,
2020-03-05,14.29,,
2020-03-06,14.29,,
2020-03-07,14.29,,
2020-03-08,14.29,1,0
2020-03-09,14.29,,
2020-03-10,42.86,,
2020-03-11,42.86,5,0
2020-03-12,42.86,,
2020-03-13,57.14,6,0
2020-03-14,57.14,7,0
2020-03-15,57.14,,
2020-03-16,85.71,8,0
2020-03-17,85.71,9,0
2020-03-18,85.71,11,0
2020-03-19,85.71,11,0
2020-03-20,85.71,13,0
2020-03-21,95.24,18,1
2020-03-22,95.24,22,1
2020-03-23,95.24,22,1
2020-03-24,95.24,27,1
2020-03-25,95.24,37,3
2020-03-26,95.24,41,3
2020-03-27,95.24,52,3
2020-03-28,95.24,56,3
2020-03-29,95.24,59,3
2020-03-30,95.24,64,3
2020-03-31,95.24,65,3
2020-04-01,95.24,69,3
2020-04-02,95.24,69,3
2020-04-03,95.24,77,3
2020-04-04,95.24,96,3
2020-04-05,95.24,104,3
2020-04-06,95.24,113,5
2020-04-07,95.24,113,5
2020-04-08,95.24,115,5
2020-04-09,95.24,124,5
2020-04-10,95.24,129,6
2020-04-11,95.24,133,6
