2020-02-15,19.05,0,0
2020-02-16,19.05,0,0
2020-02-17,19.05,0,0
2020-02-18,19.05,0,0
2020-02-19,19.05,0,0
2020-02-20,19.05,0,0
2020-02-21,19.05,0,0
2020-02-22,19.05,0,0
2020-02-23,19.05,0,0
2020-02-24,19.05,0,0
2020-02-25,19.05,0,0
2020-02-26,19.05,0,0
2020-02-27,19.05,0,0
2020-02-28,19.05,1,0
2020-02-29,19.05,1,0
2020-03-01,19.05,1,0
2020-03-02,19.05,1,0
2020-03-03,19.05,,
2020-03-04,19.05,,
2020-03-05,19.05,,
2020-03-06,19.05,,
2020-03-07,19.05,,
2020-03-08,19.05,,
2020-03-09,19.05,,
2020-03-10,19.05,2,0
2020-03-11,19.05,,
2020-03-12,19.05,,
2020-03-13,19.05,,
2020-03-14,19.05,,
2020-03-15,19.05,2,0
2020-03-16,19.05,2,0
2020-03-17,19.05,2,0
2020-03-18,33.33,3,0
2020-03-19,33.33,8,0
2020-03-20,52.38,8,0
2020-03-21,52.38,12,0
2020-03-22,52.38,22,0
2020-03-23,71.43,30,0
2020-03-24,71.43,40,1
2020-03-25,71.43,44,1
2020-03-26,71.43,51,1
2020-03-27,71.43,65,1
2020-03-28,71.43,81,1
2020-03-29,76.19,97,1
2020-03-30,80.95,97,1
2020-03-31,80.95,131,2
2020-04-01,80.95,131,2
2020-04-02,80.95,151,2
2020-04-03,80.95,174,2
2020-04-04,80.95,190,2
2020-04-05,80.95,210,4
2020-04-06,80.95,232,5
2020-04-07,80.95,238,5
2020-04-08,80.95,254,6
2020-04-09,80.95,276,6
2020-04-10,80.95,288,7
2020-04-11,80.95,305,7
