2020-02-15,14.29,0,0
2020-02-16,14.29,0,0
2020-02-17,14.29,0,0
2020-02-18,14.29,0,0
2020-02-19,14.29,0,0
2020-02-20,14.29,0,0
2020-02-21,14.29,0,0
2020-02-22,14.29,0,0
2020-02-23,14.29,0,0
2020-02-24,14.29,0,0
2020-02-25,14.29,0,0
2020-02-26,14.29,0,0
2020-02-27,14.29,0,0
2020-02-28,14.29,0,0
2020-02-29,14.29,0,0
2020-03-01,14.29,1,0
2020-03-02,19.05,6,0
2020-03-03,19.05,7,0
2020-03-04,19.05,,
2020-03-05,19.05,10,0
2020-03-06,19.05,13,0
2020-03-07,19.05,,
2020-03-08,19.05,,
2020-03-09,19.05,14,0
2020-03-10,19.05,15,0
2020-03-11,19.05,17,0
2020-03-12,19.05,,
2020-03-13,47.62,,
2020-03-14,47.62,23,1
2020-03-15,57.14,28,2
2020-03-16,57.14,37,2
2020-03-17,85.71,58,2
2020-03-18,85.71,111,2
2020-03-19,85.71,168,3
2020-03-20,85.71,199,3
2020-03-21,85.71,426,7
2020-03-22,85.71,532,7
2020-03-23,85.71,789,14
2020-03-24,85.71,981,18
2020-03-25,85.71,1082,27
2020-03-26,85.71,1211,29
2020-03-27,85.71,1403,34
2020-03-28,85.71,1627,41
2020-03-29,85.71,1835,48
2020-03-30,85.71,1890,58
2020-03-31,85.71,1966,62
2020-04-01,100,2302,79
2020-04-02,100,2758,120
2020-04-03,100,3163,120
2020-04-04,100,3368,145
2020-04-05,100,3465,172
2020-04-06,100,3646,180
2020-04-07,100,3747,191
2020-04-08,100,3995,220
2020-04-09,100,4450,242
2020-04-10,100,4965,272
2020-04-11,100,7161,297
