2020-02-15,14.29,9,0
2020-02-16,14.29,9,0
2020-02-17,14.29,9,0
2020-02-18,14.29,9,0
2020-02-19,14.29,9,0
2020-02-20,14.29,9,0
2020-02-21,14.29,9,0
2020-02-22,14.29,9,0
2020-02-23,14.29,9,0
2020-02-24,14.29,13,0
2020-02-25,14.29,13,0
2020-02-26,14.29,13,0
2020-02-27,14.29,13,0
2020-02-28,14.29,16,0
2020-02-29,14.29,18,0
2020-03-01,14.29,23,0
2020-03-02,14.29,36,0
2020-03-03,14.29,40,0
2020-03-04,14.29,51,0
2020-03-05,14.29,85,0
2020-03-06,14.29,115,1
2020-03-07,14.29,163,1
2020-03-08,14.29,206,2
2020-03-09,14.29,273,3
2020-03-10,14.29,321,5
2020-03-11,14.29,373,6
2020-03-12,14.29,456,6
2020-03-13,14.29,590,10
2020-03-14,14.29,707,10
2020-03-15,14.29,1140,21
2020-03-16,23.81,1391,35
2020-03-17,33.33,1543,55
2020-03-18,33.33,1950,60
2020-03-19,33.33,2630,103
2020-03-20,33.33,3277,144
2020-03-21,38.1,3983,177
2020-03-22,47.62,5018,233
2020-03-23,66.67,5683,281
2020-03-24,64.29,6650,335
2020-03-25,64.29,8077,422
2020-03-26,64.29,9529,463
2020-03-27,64.29,11658,578
2020-03-28,64.29,14543,759
2020-03-29,71.43,17089,1019
2020-03-30,71.43,19522,1228
2020-03-31,71.43,22141,1408
2020-04-01,71.43,25150,1789
2020-04-02,71.43,29474,2532
2020-04-03,71.43,33718,2921
2020-04-04,71.43,38168,3605
2020-04-05,71.43,41903,4313
2020-04-06,71.43,47806,4934
2020-04-07,71.43,51608,5373
2020-04-08,71.43,55242,6159
2020-04-09,71.43,60733,7097
2020-04-10,71.43,65077,7978
2020-04-11,71.43,70272,8958
