2020-02-15,38.1,,
2020-02-16,38.1,,
2020-02-17,38.1,,
2020-02-18,38.1,,
2020-02-19,38.1,,
2020-02-20,38.1,,
2020-02-21,38.1,,
2020-02-22,38.1,,
2020-02-23,38.1,,
2020-02-24,38.1,,
2020-02-25,38.1,,
2020-02-26,38.1,,
2020-02-27,38.1,,
2020-02-28,38.1,,
2020-02-29,38.1,,
2020-03-01,38.1,,
2020-03-02,38.1,,
2020-03-03,38.1,,
2020-03-04,38.1,,
2020-03-05,38.1,,
2020-03-06,38.1,,
2020-03-07,38.1,,
2020-03-08,38.1,,
2020-03-09,38.1,,
2020-03-10,47.62,,
2020-03-11,47.62,,
2020-03-12,52.38,2,0
2020-03-13,66.67,6,0
2020-03-14,66.67,8,0
2020-03-15,66.67,,
2020-03-16,66.67,10,0
2020-03-17,66.67,10,0
2020-03-18,80.95,13,0
2020-03-19,80.95,15,0
2020-03-20,80.95,16,0
2020-03-21,80.95,19,0
2020-03-22,80.95,19,0
2020-03-23,80.95,19,0
2020-03-24,80.95,19,0
2020-03-25,80.95,21,1
2020-03-26,80.95,25,1
2020-03-27,80.95,26,1
2020-03-28,80.95,26,1
2020-03-29,80.95,32,1
2020-03-30,80.95,34,1
2020-03-31,80.95,38,1
2020-04-01,85.71,38,1
2020-04-02,85.71,44,3
2020-04-03,85.71,47,3
2020-04-04,85.71,53,3
2020-04-05,85.71,55,3
2020-04-06,85.71,58,3
2020-04-07,85.71,59,3
2020-04-08,71.43,63,3
2020-04-09,71.43,63,4
2020-04-10,71.43,63,4
2020-04-11,71.43,65,4
