39.29
17.51
9.9
11.21
12.75
15.23
32.27
48.35
19.55
7.63
4.44
-0.68000000000001
-16.08
-22.37
-36.23
-54.28
-57.09
-63.03
-65.91
-74.63
-76.95
-79.91
-81.51
-78.14
-77.4
-77.03
-77.89
-75.99
-79.16
-82.05
-78.85
-77.41
-77.73
-75.53
-75.03
-79.21
-82.6
-76.52
-74.65
-72.03
-78.06
-82.42
-81.96
