17.95
-23.09
6.71
4.74
19.04
19.45
31.92
23.46
-5
2.59
-5.98
4.34
-17.37
-46.59
-54.65
-46.59
-48.56
-51.15
-49.87
-48.45
-53.85
-64.87
-68.77
-70.05
-66.03
-70.7
-70.05
-65.01
-62.68
-68.52
-71.14
-67.35
-63.92
-57.86
-57.64
-60.67
-49.29
-51.7
-49.65
-46.04
-47.32
-48.27
-57.72
