-6.11
-7.11
-13.39
-14.89
-11.36
-7.46
-2.86
-5.43
-11.71
-12.04
-11.39
-16.54
-22.71
-16.54
-29.21
-30.86
-33.57
-40.21
-39.29
-44.54
-42.5
-44.57
-51.14
-58.36
-54.54
-53.93
-59.93
-59.96
-61.57
-58.5
-52.14
-56.75
-56.71
-57.86
-60.79
-57.36
-59.71
-57.25
-60.29
-55
-62.07
-52.54
-49.29
