32.41
0.53
4.69
6.87
9.26
11.99
21.29
24.75
-4.64
-2.7
-1.3
4.31
-7.89
-14.43
-25.92
-57.45
-67.16
-83.43
-86.42
-87.29
-87.71
-89.25
-89.69
-87.94
-87.94
-88.25
-88.42
-88.77
-88.93
-89.34
-88.04
-87.96
-88.08
-88.13
-88.44
-89.3
-88.75
-87.4
-87.51
-87.8
-87.9
-87.75
-88.57
