23.39
-15.91
-4.86
-5.17
-4.46
-4.21
14.72
11.25
-31.01
-11.59
-4.1
-6.08
-8.84
9.18
0.69
-41.8
-39.01
-48.23
-54.91
-60.61
-60.61
-71.06
-80.62
-69.63
-67.88
-68.26
-62.23
-71.81
-76.15
-81.02
-72.11
-70.07
-69.16
-68.25
-67.38
-71.97
-77.7
-68
-65.37
-64.8
-63.55
-74.9
-73.48
